,text,sarcasm
396,The only thing I hate more than you right now is that book!,0.0
397,How 'bout we stay here? We don't even have to tell anyone. It'll be like a secret vacation at home.,0.0
398,"I'm in a hot tub with you, so pretty bad.",1.0
399,"No. No, if we both like it, I'll spend the rest of my life opening the freezer and going, ""Aw, no strawberry.""",0.0
400,I got asked to sign autographs there.,0.0
401,I felt a kick. There's a baby in there.,0.0
402,Are you kidding? I once paid $20 for Theo Sassler's signature.,0.0
403,I feel like I'm selling candy so our team can get new uniforms.,0.0
404,"Imagine this: you've got the baby in one hand, groceries in the other, and you're thinking, ""How am I gonna open this trunk?""",0.0
405,"(chuckling): Aw, you think you have an audience, that's funny.",1.0
406,"Oh. Well, j-just out of curiosity, what registers as odd to you",1.0
407,"Oh my God, that's who you look like.",1.0
408,"I'll take that as a ""Yes."" She's secretly been moving your collectibles into storage a little at a time and you haven't noticed.",0.0
409,So why don't they just get more drywall?,0.0
410,"Oh, don't worry, I won't.",0.0
411,"Uh, she's enjoyed living with you. It's called being in love.",0.0
412,I told you Penny was hiding his things?! It just came up because we-we were talking about secrets and...,0.0
413,You think it would be more difficult than that?,1.0
414,The last green thing I saw you eat was a Skittle.,1.0
415,"No, she's right. As long as I've known you, you've always been self-conscious",0.0
416,"Oh, good, maybe he can build a nicer bridge to live under.",1.0
417,"You know what, I've met Bert. Isn't he an indicator of life on other planets?",1.0
418,Say hello to everybody's little friend-- remote control Stephen Hawking!,0.0
419,It's like scrolling through the emojis on my phone.,0.0
420,"I wet the bed until college, but I don't think",0.0
421,Let it fly.,0.0
422,with his other foot. Wha--?,0.0
423,What is going on? Did you upgrade his software last night?,1.0
424,I think I hate all of you nerds.,0.0
425,"You know, I have always thought that this couch would look fantastic on the curb in front of the building.",1.0
426,"Hang on, maybe it's not the worst idea. I mean, he did do a good job taking care of my mother.",0.0
427,I would like to keep... the official flag of our apartment.,0.0
428,"Oh, yeah, I read about that on WhoGivesACrap.com",1.0
429,"Well, for me, too. It's not the same with you gone.",0.0
430,How many times do I have to say I'm sorry?,1.0
431,Cause at the end I assumed there'd be nurses.,1.0
432,"I've been seeing him for years, I'm still not convinced he's real.",1.0
433,"Oh, no. Good game.",1.0
434,"So, normal. Yeah--",1.0
435,And you think we can get those guys to reprogram Sheldon? Cool.,1.0
436,"Well, when you get the machine, you can find out.",1.0
437,"Oh, so all we need to do is get Sheldon knocked up.",1.0
438,"Aw, look at you watching sports.",1.0
439,"Wait, wait, not shopping for clothes, right? Because look.",1.0
440,"No. Which will make me miserable, which is usually Sheldon's job.",1.0
441,You could charge people money to punch you.,1.0
442,"Oh, dear god, you're cheating on me with raj.",1.0
443,"Yeah, that's working out great for me.",1.0
444,Maybe we should take them both to the park and let them run around together.,1.0
445,Do you actually pay for that haircut?,1.0
446,(sighs) I'll say it again. India.,1.0
447,"Oh, great, it'll be easier for you to look up at the stars without a roof over your head.",1.0
448,More reasons for you to stay.,1.0
449,Sure. You're living here for free. I guess I owe you.,1.0
450,You sure you don't fit in? You sound like a catty bitch to me.,1.0
451,"Hey, I already set up Howard and Bernadette. It's your turn to ruin some poor girl's life.",1.0
452,"What'd you do, delete your photo?",1.0
453,"Oh, sweetie, you might not live that long.",1.0
454,"Okay, you can stop leading with that part of the story.",0.0
455,"Well, you came to the wrong place.",0.0
456,"I'm sorry, what?",0.0
457,"Well, Bernadette has to grow a baby inside of her, and Amy has to marry one. My life is great.",1.0
458,"H-Hey, her eyes are up there.",0.0
459,"Yeah, I'm still mad at you. (clears throat)",0.0
460,Really? You?,1.0
461,Thank you for having me. Whoa... (chuckles) Could never get used to hearing myself in headphones. Is that really how I sound?,0.0
462,Fingers crossed.,0.0
463,"Well, that's why I brought the bottle.",0.0
464,Tell me about it. Howie texts me every time his dog levels up in Warcraft.,0.0
465,I thought we agreed on June 15.,0.0
466,I'm not setting her up with Raj.,0.0
467,"Me, either. What a small world.",0.0
468,"Honey, that's you.",0.0
469,Why should I bow out?,0.0
470,What's to worry about?,0.0
471,"Oh, my God, what happened?!",0.0
472,"Oh, that's sweet, but today is all about you.",0.0
473,"Well, it's a boy.",0.0
474,I already have a little version of Howard.,1.0
475,"Nah, it's worth it.",0.0
476,"""Daddy's little girl""?",0.0
477,It's more of a tradition.,0.0
478,"Thanks for trying, but you're not gonna be able to cheer me up.",0.0
479,"No, I'm fine.",0.0
480,Okay... I'm pretty sure they're not best friends.,0.0
481,What about people distracted by irritating passengers?,1.0
482,"Yeah, which is why it's okay.",0.0
483,Wha... No!,0.0
484,"Based on that ring on your finger, I'd say you're pretty good at controlling robots.",1.0
485,My ride home with you was hellish.,1.0
486,What do we do when he turns six? Take him to the zoo and leave him there.,0.0
487,I thought his work wife was standing in my kitchen.,1.0
488,Maybe there's something in the book that will help.,0.0
489,"I used to make it appear in my pants, but HR said I had to stop doing that.",0.0
490,"At least he can still clean the oven, so that's something.",0.0
491,"Leonard, what are you doing?",0.0
492,"Oh, my God, you're still here?",0.0
493,"Yeah, Bernadette texted earlier. Raj is really getting on her nerves.",0.0
494,"In the book this is based on, that man's the killer.",0.0
495,"I'm not allowed to eat for 12 hours before my surgery, and I only got two more minutes.",0.0
496,"He was cremated, and his remains were put in a baking soda volcano.",1.0
497,Gift shop.,0.0
498,"No, he is saying how can these prices be so low?",1.0
499,"You want to lie down, watch a movie?",0.0
500,"Well, you're... I can get the baby.",0.0
501,How irresponsible do you all think I am?,0.0
502,"You were a terrible waitress, and we still asked you to get us a snack.",1.0
503,"Well, don't worry. He's now on my enemies list forever. He's totally cut off.",0.0
504,"It does, but it's still geology.",0.0
505,It doesn't even matter how many all-rounders you have.,0.0
506,"Just a minute, I want to make sure Leonard can't hear us.",0.0
507,I don't know. Poor Bert?,1.0
508,I should get a haircut; this thing's going south fast.,0.0
509,"Sheldon, that was pretty rude.",0.0
510,No! Get out of here!,0.0
511,Bert asked for my help.,0.0
512,And she still doesn't.,0.0
513,Give him a chance. He's gonna get this.,0.0
514,"Well, according to his text, he was on the second floor, then he stopped to tie his shoe.",0.0
515,"Yeah, just turn off your brain and let your uterus do its magic.",0.0
516,I don't know. Target practice?,1.0
517,Great. I want answers and he'd better give them to us.,0.0
518,I know. It was when I stubbed my toe.,0.0
519,"You know what, you like to think that you're just like Tesla, but the truth is you're exactly like Edison.",0.0
520,Get to the point! Oh.,0.0
521,Be even better if he swapped out the helium for xenon.,0.0
522,Yes. Why don't you run get me a can of Pringles.,0.0
523,"Well, that doesn't help at all.",0.0
524,"(knocking) Hey, you had unprotected sex with Howard. You deserve to be miserable.",0.0
525,Why not hexadecimal?,0.0
526,Stop apologizing!,0.0
527,"while we're apart, can I see other needy Indian men?",1.0
528,"I forget, which mental hospital are you guys registered at?",1.0
529,"(sighs) Well, what's it gonna take? You want half my sandwich?",0.0
530,"Oh, okay. Sorry. I wasn't ready for it. Try again.",0.0
531,Then you never saw any other people?,1.0
532,"Wow, this conversation got mean fast.",0.0
533,I'll catch up with you guys. Okay.,0.0
534,"Decaf, genius. (clears throat)",0.0
535,Why are you smoking meat?,0.0
536,"I have an extra ticket to the opening of The Last Jedi tonight. It was gonna be Howard's, but you can have it.",0.0
537,I don't know.,0.0
538,"Aw, the people's pajamas have little horses on them, and the horses' have little people.",0.0
539,Great. Can you bring a few things?,0.0
540,"Oh, fun. Can I help?",0.0
541,"Great, 'cause it's tomorrow, and I need you to plan it.",0.0
542,"No, the fern. The one in the bathroom.",0.0
543,"Oh, grow up.",0.0
544,"Ooh, I want to see the birthday girl.",0.0
545,That's funny. I always thought Howard was nature's way of saying  the Wolowitz line ends here,1.0
546,Why can't Amy drive you?,0.0
547,"Yeah, did Sheldon send it to you?",0.0
548,I don't think they're acting.,1.0
549,Newspapers? Did you find a portal back to the 1990s?,1.0
550,"Wow, I didn't think anything could top last night's spelling bee, but here comes math.",1.0
551,Did it work?,1.0
552,You're right. That's so much better.,1.0
553,I didn't know that came in a boys' medium.,1.0
554,"Except for you, Sheldon. You're eating crow.",1.0
555,The drone or your stupid robot show,1.0
556,"Oh, just about who you're marrying.",1.0
557,And alive?,1.0
558,Is it your teen years?,1.0
559,"I'll go to dinner, and you can stay home with the Internet and have romance.",1.0
560,"Mm. Well, I've got a push-up bra I can loan you that always gets me free drinks.",1.0
561,"If there's someone more relentless than you, I'd like to meet them.",1.0
562,No. I'm just sitting here at my desk typing on my computer for nothing.,1.0
563,Step one is flunk out of art school.,1.0
564,"Ooh, now it's starting to sound like a good wedding.",1.0
565,"Oh, science? Shocking!",1.0
566,This is the news. And that was a woman torn between two hunky vampires.,0.0
567,You happy? You smell like Amy's dad.,1.0
568,You want to say it? You can say it.,0.0
569,"You know, I cut you a lot of slack cause you come from another country, but you've been here a long time.",1.0
570,What are you gonna do? He's from another country.,1.0
571,Just let it go.,0.0
572,for a successful day of ballbusting.,1.0
573,You called him Mike Tyson's little sister.,0.0
574,"Oh, please, you're just the right amount of bearing.",1.0
575,"Me, too.",1.0
576,"I told you, I'm not okay with it.",0.0
577,Are you sure she wasn't trying to breathe life back into him?,1.0
578,Is she into you or does she just hate her parents?,1.0
579,Of course he knows what it is. He's the smartest man in the world.,1.0
580,"If you're asking if you and Amy should spend the next couple days running all over town searching for the next clue, I'm gonna have to say yes.",1.0
581,Riveting.,1.0
582,"Or you can ask me, the geologist who won the MacArthur Genius Grant.",1.0
583,Wow. Gentile moms are tough.,1.0
584," And if not, swing by the chocolate factory and see if they're hiring.",1.0
585,- We wrote you a special thank you note. - Oh.,0.0
586,I'm no longer happy.,0.0
587,Do your 63 other crayon friends know you're out?,1.0
588,"Yeah, I'm in the mood for orange chicken.",1.0
589,You'’re the one who said you wanted to read more.,0.0
590,He sent us that Indian marriage questionnaire.,0.0
591,"Great, so your church is Our Lady of the Stretchy Pants.",1.0
592,"Well, I did take care of Sheldon for 15 years, and he only bite me once",1.0
593,I get that.,0.0
594,"You'’re right, you'’ve got Leonard. What more do you need?",1.0
595,"I told him it was dumb, and now he'’s mad at me.",0.0
596,"No. No. No, no. No, no, no, no, no, no, no, no.",0.0
597,"Grape Nuts for breakfast, quiet car ride, things are really breaking my way today.",1.0
598,Although that cinnamon roll does smell good if you'’re open to halfsies.,0.0
599,They will find other friends.,0.0
600,"Oh, sure, '’cause Sheldon'’s DNA plus my DNA equals a kid who knows how to make friends. Grow up!",1.0
601,Really? We'’re joking about this now?,0.0
602,Oh. We can'’t use that. That was the theme of my parents'’ divorce.,1.0
603,"Oh, my God. You bought me the Batmobile?!",0.0
604,"Wait, I'm still in them, right?",1.0
605,"I didn't just drink the crazy milk, I bought the crazy cow.",1.0
606,Tell us the truth. Did she get you pregnant?,1.0
607,"Well, it's hard to say, not knowing much about her. Does she have fingers?",1.0
608,"Yeah, so did the koala.",0.0
609,"Okay, listen, I'm really worried about this whole Raj thing.",0.0
610,"I looked online. She doesn't have an Instagram, which means she's either 80 or something's wrong with her.",1.0
611,this is a safe space-- it's okay to be vulnerable.,0.0
612,"She can get into any restaurant, but the best husband she can find is Raj?",1.0
613,"Oh, I've been trying to get in touch with him, but I never heard back. Is he okay?",0.0
614,How did I betray you?,0.0
615,Were there no other kids in Texas?,1.0
616,"You know, I was curious to find out what Tam had done wrong.",0.0
617,"So, what do you want to know?",0.0
618,All I see is a yellow smudge.,0.0
619,"Hmm, yeah, but somehow, you manage.",1.0
620,"Oh, the helmet will sense that and stop the experiment.",0.0
621,And it's gone.,0.0
622,Yeah. I already got a man for that.,1.0
623,"First of all, I've totally done karaoke with a rock star.",0.0
624,Did you know the Michael Myers mask from the film was actually a Captain Kirk mask turned inside out?,0.0
625,Says the man with a giant belt buckle and a dickey.,1.0
626,All the time? I only remember being invited to one.,0.0
627,Maybe he's cranky because he's off his bathroom schedule.,1.0
628,"You get that I'm wearing a corset because of you, not because I'm tired of breathing?",0.0
629,"Oh, come on. It was all in good fun.",0.0
630,Really? We're still doing this?,0.0
631,And I don't understand what's going on because I went to MIT.,1.0
632,It was. And I'm sorry about earlier.,0.0
633,"Hmm. Look at you, improving on perfection. How so?",1.0
634,"What do you want, Sheldon?",0.0
635,That's what you said about the butterfly pavilion at the zoo.,1.0
636,"I'm gonna hook up the garden hose, so it has running water.",0.0
637,You sound like my wife just before she asked me to go to Coachella.,1.0
638,a little swagger in your step?,0.0
639,"Should we form a line, or just do it like we're bobbing for apples?",1.0
640,"Hmm. But you're not, are you?",0.0
641,"You know, if it's that easy, then why does Leonard have to drive you to work every day?",0.0
642,"Yeah, sure. You slept with your husband.",0.0
643,(whining): It's just so hard!,0.0
644,What was the case?,0.0
645,I have no idea.,0.0
646,"Well, how would you guys feel about going to India for my wedding?",0.0
647,"Yeah. And my mom loves Penny, which is weird, because I never knew she could love.",1.0
648,It doesn't have to be tonight.,0.0
649,"Yeah, you're gonna need to show your work on that.",1.0
650,Which is perfect.,1.0
651,"He's our friend. What's up, pal?",0.0
652,You can do that but you still can't get my bra off.,1.0
653,(chuckles) Couldn't think of a single reason not to.,1.0
654,"How about that? There is an ""I"" in ""team.""",1.0
655,"Well, I am shocked, Sheldon, because I totally believed that the woman you reported for being stingy with the peas couldn't keep her hands off you.",1.0
656,You mean the last two minutes or the last 20 years?,1.0
657,It just got more fun.,1.0
658,"All right, great, can we go?",0.0
659,Okay.,0.0
660,"What, the alphabet?",1.0
661,"All right, well, they're already dead. There's nothing we can do.",1.0
662,Like I don't care at all.,0.0
663,You or the steak?,0.0
664,Why is it all in the living room?,0.0
665,"And when I was little and my dog died, my mom sat me down and very gently told me that she wished the truck had hit my dad instead.",1.0
666,- A waste of champagne?,1.0
667,"No offense, worker bees.",1.0
668,"Well, you really managed to capture my voice.",1.0
669,"""Pretty well""?",1.0
670,Maybe she doesn't have tip money?,1.0
671,"Yeah, so impressive how you manage to bounce back after having no babies.",1.0
672,"I open the door and say, ""Hey, Raj.""",1.0
673,Leonard was just saying how he was hoping to have dinner with one of your ex-boyfriends on his expensive boat.,1.0
674,You went to college.,1.0
675,but... thank you for saying it out loud.,1.0
676,They wanted you?,1.0
677,"Well, I know how to do the dishes. Just, sometimes I'm tired.",1.0
678," Yeah, who remembers the guy who was trying to find India and discovered America instead?",1.0
679,"including the rare ""DayQuilt"" misprint from 1996.",1.0
680,It's nice they found each other.,1.0
681,"Yeah, and we don't find it weird at all.",1.0
682,"Oh, yeah, I would have forgotten, except for those nonrefundable airline tickets to India I bought.",1.0
683,"Well, it is important for you two to keep the spark alive.",1.0
684,"I told you, if we left pizza on the counter,",1.0
685,"Well, I took a nap next to Hot Dog on a Stick. What do you think?",1.0
686,"Really? Well, I did not see that coming.",1.0
687,"Oh, no, this is the rest of our lives.",1.0
688,Was one of the options the option to never come back?,1.0
689,"What do you call that, Bishops Be Crazy?",1.0
690,Maybe she's basing that on your poor husbanding skills.,1.0
691,"No, by opening the door to a hangar and letting the airplane fly in.",1.0
692,"Yeah, you should've seen her take down John Krasinski last week. Got him to admit he loved his wife. It was brutal.",1.0
693,"Honey, remember, she's my child, too.",1.0
694,"And I'm supposed to be living on my own at this age, but here we are.",1.0
695,"No. ""Unfortunately, Sheldon..."" that's all you got to say.",1.0
696,But the time machine thing is probably more likely.,1.0
697,No. (chuckles) It's great. I just don't want anyone to ever see it or read it or know it exists.,1.0
698,Numb your brain with alcohol and watch a reality show where wealthy people pick fake arguments with each other?,1.0
699,"Well, I don't see what else you could've done.",1.0
700,I speak a little Russian. Will you take nyet for an answer?,1.0
701,"Yes, but it may just be the Indian accent.",1.0
702,Other than Bernadette? That does not sound right.,1.0
703,You sure you're not thinking about your husband?,1.0
704,Never? Isn't that usually when you go to the gym?,1.0
705,"Apparently, a guy who wants to have his feelings hurt.",1.0
706,"I can see why she would say that, but why do you?",1.0
707,"So, you're an Indian giver?",1.0
708,So not Mr. and Mrs. Wackadoodle?,1.0
709,maybe 300 tiny haircuts over a ten-year period.,1.0
710,"Heck, you've had sex almost as many times as I have fingers.",1.0
711,"This might be the glue talking, but that was a very pleasurable 139 and a half hours.",1.0
712,I stand by my statement.,1.0
713,"It was her, right?",1.0
714,Welcome to my life.,1.0
715,(quietly): I told you these tickets weren't free.,1.0
716,"Yes you can. You're thinking about time, you can't go back in time.",0.0
717,No Blanche she is upset because they keep changing the taste of coke.,1.0
718,"No, this is just part of a daredevil game that I play called wait until last moment before I burst and die",1.0
719,Was that place the sun?,1.0
720,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.,1.0
721,You'd better act surprised.,0.0
722,"I thought if I littered, that crying Indian might come by and save us.",1.0
723,His cappucino maker.,1.0
724,What was that?!,0.0
725,I think this is probably why Damone smokes in his cell alone.,1.0
726,"No, no the actual cartoon character .. Of course the baloon.",1.0
727,Spanish midgets wrestling Julie! Okay yes I see how they got there.,1.0
728,"I am sorry, we donÕt have your sheep.",1.0
729,"Seriously, it's moving!",0.0
730,Yeah. What-what should I do?,0.0
731,I studied for a year in Barcelona.,0.0
732,"You know some might find it amusing, I myself find it regular.",1.0
733,What was I doing? My ben gazara in person?,1.0
734,Nooo!,1.0
735,I am so confused as to what we have been doing so far.,1.0
736,I mean if you hadn't initiated it I-I-I know I would've.,0.0
737,No I am upset because Joe Piscapo didn't get the lead role in rain man.,1.0
738,"When? Today? Some, not a lot.",0.0
739,You building a post office?,1.0
740,What are these? Claws?,1.0
741,"All right, let's do it.",0.0
742,I really don't wanna sit with Allen Iverson over there .,0.0
743,Paper cut!,0.0
744,"No, she I supset because Jimmy Swaager can't cover his motel bill",1.0
745,"Okay, but If he asks, I am not going to lie.",0.0
746,Sarcastic? Us? Nooo.,1.0
747,We think it was trying to spell out monkey.,1.0
748,Lords of Arabia,1.0
749,"So Ross, how umm, how did it go with Bonnie?",0.0
750,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",0.0
751,"Hey, that's Joincidence with a C",1.0
752,Thank you.,0.0
753,I'm sorry man there is never a good time to have to .. Stop catching on fire.,1.0
754,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",0.0
755,"Yeah, I mean, it would be rude to them for us to leave now.",1.0
756,Your makeup?,1.0
757,"Okay, does this look like a garbage can to you?",0.0
758,Great! Now we can do laundry all night. All night laundry!,1.0
759,A bucket of chicked. I hope you like it extra flat and crispy,1.0
760,"Because his penis was too big. I am sorry, thatÕs the kind of thing I do.",0.0
761,I can see it from right here. It'll cost you one husband.,1.0
762,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0.0
763,"Oh boy, I just can't watch. It's too scary!",1.0
764,But I'm the host!,0.0
765,Did I wake you?,1.0
766,"Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatÕs something they should learn on their own.",1.0
767,The British are coming?,1.0
768,What is the matter with your face?!,0.0
769,The whole thing! Can we go?,1.0
770,We- we had our first fight this morning.,0.0
771,Oh! Satan's minions at work again?,1.0
772,I'm the ruptured spleen.,0.0
773,I can show you an ID if you want?,1.0
774,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",1.0
775,That oughta do it.,0.0
776,Yeah! Look!,0.0
777,The liberarche marquee at Caesar's palace,1.0
778,"No, rabies.",1.0
779,"Excellent hole, Joe.",1.0
780,That's so funny because you look more like Joey Tribbiani man slash woman.,1.0
781,You had no relationship!!,0.0
782,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",1.0
783,Well scott I am sure we are all really really looking forward to hear your story.,1.0
784,"So, you're just Bing?",0.0
785,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",0.0
786,"And it came out, ""Squatternut buash?""",0.0
787,What?,0.0
788,Ah your own brand of vigilante justice.,1.0
789,"Yeah, she's fired.",0.0
790,"ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths",1.0
791,My duties?  All right.,0.0
792,Yeah?,0.0
793,It's not funny!,0.0
794,"Oh Oh, I am convinced!",1.0
795,"I did not mean to touch that,I mean",0.0
796,A tshirt that says - I don't belong here.,1.0
797,It's that whole sensitive thing.,0.0
798,Really?,1.0
799,When are you coming home?,0.0
800,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",0.0
801,Ohhh!!!!,0.0
802,"Hey, does somebody wanna hand me one of those tiles.",0.0
803,See Joe that's why your parents told you not to jump on your bed!,0.0
804,"The little man who lives in there, who turns the light on and off will tell you.",1.0
805,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that.",1.0
806,"I don't know, something girlie.",0.0
807,"These people find out that a spelling game is going over there, there will be nobody left at our party.",1.0
808,You sure he is going to be able to crack that code?,1.0
809,Then we went to this bar and he hooked us up with all these women!,0.0
810,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",0.0
811,"No, no, no, it's flattery.",0.0
812,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",0.0
813,"See, there you go, the cleansing works!",0.0
814,You can't make this stuff up!,0.0
815,"Gee, if only she were one and had no idea what a birthday was.",1.0
816,"Uh, okay. The fifth dentist caved and now they're all recommending Trident?",1.0
817,No!,0.0
818,"Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning.",1.0
819,Are you still enjoying your nap?,1.0
820,"Look I never should have kissed your girlfriend, but I'm",0.0
821,"Well ah, I've been doing a lot of thinking, and I look at my life",0.0
822,"Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",1.0
823,Uh yes! Thank you.,1.0
824,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around.",1.0
825,"Oh, you say someone's name enough, they turn around.",1.0
826,No!! You have been screwing us all day!,0.0
827,Yeah!,0.0
828,"Yeah. Yeah, that's what you need a good .. pill.",1.0
829,It's a musical Rose,1.0
830,"Oh, hey, look, I found coffee! Okay, let's skedaddle.",0.0
831,"I am telling you, when she leaned back, I could see her brain",1.0
832,"I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?",0.0
833,"Okay, are you aware unagi  is an eel?",1.0
834,"Oh, no, no. I just meant hypothetically.",0.0
835,Wow! Imagine what our kids would look like!,0.0
836,Okay?,0.0
837,Really!?,0.0
838,"A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End.",0.0
839,"No no, you don't have to fly back, really.",0.0
840,Hey.,0.0
841,Sarcasm? Noo.,1.0
842,Weā€™re not peeking?,0.0
843,: Yeah.,0.0
844,Sounds like she has got the whole package!,1.0
845,"Carol called me to thank me for the lasagna, I asked, she told me.",0.0
846,"Joey ate my last stick of gum, so I killed him. Do you think that was wrong?",1.0
847,"Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",1.0
848,What-wh-what so we'll just stay married forever?,1.0
849,Dee. The sarcastic sister from What's Happening.,1.0
850,What?  Why?,0.0
851,"And sometimes I would want you to steal third, and I'll go like this.",1.0
852,"Oh I am sorry, do you need a break?",1.0
853,Maybe he was nervous.,1.0
854,"Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",1.0
855,It was like months ago.,0.0
856,"Umm, would you please excuse me for a moment?",0.0
857,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",1.0
858,No,0.0
859,"Oh, um, I don't care!",1.0
860,Nobody sees the king!,0.0
861,"I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious",1.0
862,What would you give to a kid if he wanted a ticket to play with?,0.0
863,And I think my testicles may be in here too,1.0
864,So how'd it go?,0.0
865,I don't think you could ever do that.,0.0
866,"Hey, do you know a six-letter word for red?",0.0
867,I know but it's so hard! Nothing rhymes with your stupid name!,0.0
868,No thanks Josephine!,1.0
869,Take a couple deep breaths.,0.0
870,"No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health",1.0
871,"Even if people are on it!""",1.0
872,Well thank God your livelihood doesn't depend on it.,1.0
873,Sarcasm? At a sarcasmoholics meeting?,1.0
874,"Oh sure, go with the sissy.",1.0
875,Am I out of control?,0.0
876,"I guess you'd know that, being one of the two of us, though, right?",1.0
877,"Yeah, I'm fine.",0.0
878,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",0.0
879,Was it not pain-free?,1.0
880,No.,0.0
881,"Hey, my father's house does that.",0.0
882,That monkey has got a Ross on its ass!,1.0
883,Stick to the list.,0.0
884,"This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0.0
885,"When they're hungry enough, they'll come in.",0.0
886,"Uh, listen, I need that broiling pan that Joey borrowed the other day.",0.0
887,And I am sure every person here really really wants you to join our group.,1.0
888,Thank you.,0.0
889,Is it me or the greetings gone downhill around here?,1.0
890,Oh! Oop!,0.0
891,"Well, I'd gotten Judy pregnant. I still don't know how that happened.",1.0
892,"In what Blanche, dog years?",1.0
893,"So to sum up, I'm Professor Geller.",0.0
894,A hand puppet Rose.,1.0
895,Oh I left them in my bulldozer .. I don't have tools!,1.0
896,Well what are you gonna do when he finds out he wasn't even asked?!,0.0
897,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,0.0
898,"No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.",1.0
899,"No Rose, she is depressed because Marvel had manners on only once a week",1.0
900,"No Rose, it stands alone.",1.0
901,"Nothing. It's just old and dingy, that's all.",0.0
902,Yeah.,0.0
903,"Stating the obvious, but thank you. And it's not weird is it.",1.0
904,"I do not always have to be,okay, okay.",0.0
905,"You know once you are inside, you don't have to knock anymore.",1.0
906,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",0.0
907,Nooo,1.0
908,"Nope. Op, wait! There he goes.",0.0
909,"Well, don't  'cha wanna?",0.0
910,"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||",1.0
911,You have to stop the Q-Tip when there is resistance,1.0
912,I-I'm really sorry. It's just that I,0.0
913,Actually I yesterday I was smoking again. Today I am smoking still.,1.0
914,I was making a coconut phone with a professor.,1.0
915,Janice? Janice?,1.0
916,I was thkinking about maybe going into the Robot.,0.0
917,Me? I am gonna die alone!,1.0
918,Yeah either that or gloria estefan was right eventually the rhythm is going to get you,1.0
919,"No Blanche, with a venus fly trap",1.0
920,It's not a real game! I made it up!,0.0
921,Oh just like give a minute to wake up for this  ...  Ha ha! You lost the ring. You are the worst best man ever!,0.0
922,Noo..,1.0
923,"No, I know, but I,he just went on.",0.0
924,"Yes, I know, but her friend sounds like such a...",0.0
925,"Yeah, she couldn't live without the Chan Love.",0.0
926,Huh! Whats dufus speled backwards?,1.0
927,"Oh hurry up, I want to sign that.",1.0
928,"No, I am depressed becaues Phillis George left the morning news.",1.0
929,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,1.0
930,Pheebs?,0.0
931,You still love me?,0.0
932,"Rose, you should sit here and watch her hack herself to death",1.0
933,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0.0
934,I'm supposed to teach a graduate seminar there in ten minutes.,0.0
935,For what? For letting you throw me out of your office?,1.0
936,Hey!,0.0
937,"Okay, but if you are not coming back soon, there is pretty much nothing I can do about it",1.0
938,I'll catch you guys later.,0.0
939,If you wanna put a label on it.,1.0
940,Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,0.0
941,"Chloe, switch with me, there's some guys here that got a crush on you.",0.0
942,Were you so late because you were burying this woman?,1.0
943,Uh-huh!,0.0
944,"Look, please, please don't go anywhere, okay?",0.0
945,"No you are not Chandler, we still love you Chandler",1.0
946,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,1.0
947,"Well, I like it. Here you go.",0.0
948,Like I have nothing better to do!,1.0
949,And did he?,0.0
950,"Are you kidding? I love that guy!  Morning's here! Morning is here,",0.0
951,"Oh-oh, that's a risky little game!",0.0
952,His legs flail about as if independent from his body,0.0
