,text,sarcasm
342,"""Dave."" Sounds like Leonard's got a new BFF.",1
343,"If you don't like this stuff, let's go next door and build her a bear.",1
344,"- Maybe I heard you wrong. A lot of words sound like ""yoga.""",1
345,Why don't you just lie down on the floor and swim there?,1
346,I hope I'm a waitress at the Cheesecake Factory for my whole life.,1
347,"When I didn't pay my bill, the Department of Water and Power thought I would enjoy the ambience.",1
348,There's no hurry. Tell them more about their secret love for each other.,0
349,"Kind of makes you feel more alive, doesn't it?",1
350,"Assuming I can keep up this pace, three hours, 11 minutes. Plus however long it takes to conclude this fairly pointless conversation.",1
351,"Excuse me, but what about me? Why don't I get a shot?",0
352,"So? Do cocaine smugglers write ""cocaine"" on the box?",1
353,Thank you so much for giving me the opportunity to help.,0
354,You know this can go on all night. Why don't you just come with us?,0
355,Provided he has already read and is familiar with the reestablishment of the DC multiverse.,0
356,"You think ""coffee,"" means coffee. That is so sweet.",1
357,"You don't really believe in that superstition, do you?",0
358,"Okay, here's an idea. What if I change my name and go live with my cousin and her husband, Avi, in Israel?",1
359,Hardly a day goes by when I don't think about it.,1
360,"Sure, maybe a tableau of me trying to pummel you to death.",1
361,"Terrific, it's just that... I don't think Penny wants me to go.",0
362,What did you mean when you said you were going to miss me?,0
363,"Ooh, big talk from a man who was once treed by a chicken.",1
364,"No, I mean, we can always go back to being friends.",0
365,It's an iCal download. She can put it right in her phone.,1
366,"You know, I've always wanted to go to a Goth nightclub.",1
367,"No, I'm behind on my Wiki-reading. I'm kind of on a John Grisham kick right now.",0
368,"- Chocolate? - No, I don't want any chocolate!",0
369,"Oh, you know, Goth stuff. Goth magazines, Goth music.",0
370,"Obviously, waitressing at The Cheese Cake Factory is a complex socio-economic activity that requires a great deal of analysis and planning.",1
371,When I have enough to destroy all the human toast on the Battlestar known as Galactica.,1
372,Seems like an awful lot of trouble to go through for intercourse.,0
373,"But if she dumps you, she'll have a new boyfriend by tomorrow morning and you'll have a new girlfriend when you figure out how to build one.",1
374,"Not a great movie, but look at that beautiful desert.",0
375,Right. That was so good! Sweety and meaty at the same time.,0
376,"I'm sorry, fiddling with yourself in the bathtub is a real class act.",1
377,"No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you.",1
378,"Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?",1
379,Leonard's work is nearly as amazing as third graders growing lima beans in wet paper towels.,1
380,"Okay, I got a bone to pick with you.",0
381,"Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.",0
382,"I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.",0
383,"Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car.",1
384,Don't you think looking for a new city to live in is a bit of an overreaction?,0
385,"I understand your point, but given a choice, Jews always go with Chinese food.",1
386,"Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.",1
387,Why don't you keep that stuff in the bathroom?,0
388,"Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.",0
389,There a new girlfriend in there? 'Cause you might need one.,1
390,"Oh, I'm so glad you asked it like that. You.",1
391,Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?,1
392,"Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage.",0
393,"I read a study online that walking after a meal not only aids in digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing beverage, it's serotonin. Bye-bye.",0
394,"So what, you're just gonna walk up and down the stairs?",0
395,"That's very thoughtful, but I think I'll finish my coffee first.",0
396,"In 1917, when Albert Einstein established the theoretic foundation for the laser in his paper <i>""Zur Quantentheorie der</i> <i>Strahlung,""</i> his fondest hope was that the resultant device be bitchin'.",1
397,A lot of people are working on that research. So what is all this?,1
398,It was the kind of thing that makes it kind of hard to face her now.,0
399,"All right, all right. He can buy his own desk.",0
400,I just have a question. Does Bernadette ever talk about me?,0
401,He does it all the time. He's a cornucopia of social awkwardness.,0
402,I just want to ask you a few questions about Howard Wolowitz.,0
403,"Yes. In fact, our menses are synchronized. Penny. Bernadette tells me you're planning a girls' night.",0
404,"...so anyway, to make a long story short, turns out I have an unusually firm cervix.",0
405,"Bernadette dared me to tell a dirty story. ""The Miller's Tale"" by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.",0
406,Is it possible that she was going for your cheek and you moved and she accidentally got lip? That happens with me and my mom all the time.,0
407,"Well, I'm just glad you finally found yourself a keeper.",0
408,"Oh, and the science dudes want to talk science with you. What do you want to talk about-- rocks, dinosaurs, our friend the beaver?",1
409,"In the bedrooms of ten-year- old girls, where they belong.",1
410,"I don't know. Somebody bigger and... Yeah, sure. Why not you?",1
411,"Obviously, we're no longer a Justice League. We have no choice but to switch to our Muppet Baby costumes.",0
412,I understand. Your loyalty is admirable. But what if I were to up the ante?,0
413,"Certainly. I'd like to raise two points. Number one, I think they <i>are</i> talking about penises. And number two, these mimosas are kicking my little brown ass.",0
414,We might be starting to zero in on your problem.,1
415,"Hey, you taught me something. Who would have thought it?",1
416,"An entire dinner to talk about your research? Where you going, the drive-thru at Jack in the Box?",1
417,"Yeah, but you were just sleeping, because I forboded you to have sex.",0
418,"Oh, yeah, yeah. It's real great. Today I drove to Van Nuys for an audition I thought was going to be for a cat food commercial. Turned out to be porn.",1
419,"That's got to be fun for you, huh? Watching Hofstadter suck the saliva out of your sister's mouth?",1
420,"Yeah, it's a great time to be alive, isn't it?",1
421,I'm not saying that you're not fun. You're the most fun person I know.,0
422,"Saying that while holding a snowflake is a bit heavy-handed, don't you think?",1
423,"I'm sorry, Sheldon bought a loom and learned how to weave?",0
424,"Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple.",1
425,"Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.",1
426,"He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone.",1
427,"Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.",1
428,I gargled with tequila and may have swallowed a teeny bit.,0
429,is an event that's like a heart attack.,1
430,"Your girlfriend and your ex-girlfriend are hanging out together? Oh, yeah, that can only be good for you.",1
431,"I'd like to respond to that sarcastically: Yes, I relish the thought of a stranger covering my body with oil and rubbing it.",1
432,"Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear.",1
433,Of course you do. You're a cutie pie! Any girl would be lucky to have you!,0
434,"Oh, I could so see you being the face of hemorrhoids.",1
435,"All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?""",0
436,"When you're done copping a feel, that goes on my wrist.",1
437,"Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble.",0
438,Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.,0
439,Smart. Whisper so the deaf chick can't hear you.,1
440,You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.,1
441,"You see betrayal in others, but not yourself.",1
442,I don't know what I'm going to do. I don't want to break up over this.,0
443,"Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge.",1
444,"We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.",0
445,"So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.",0
446,"No, I'm just allergic to people who get Nobel Prizes for no good reason.",1
447,"Yes, there's nothing quite like the slightly widened eyes of mildly startled.",1
448,You have a thing of paper clips right there.,0
449,"Oh, my God, that's where I know you from.",1
450,"No. You mean this was all a ruse? Oh, how could I be so stu...",0
451,"Well, if you don't mind looking like an orange traffic cone, great.",1
452,"said horrible things about each other in public... all in all, a pretty magical night.",1
453,"Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?",1
454,"You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there.",1
455,Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.,1
456,Sure. You want to see what all the scientists are wearing this year.,1
457,You'd think a winner could make a decent cup of cocoa.,1
458,"Oh, I see why you're confused. No, her news sounded important, but what you're forgetting is, it was an achievement in the field of biology. That's all about yucky, squishy things.",1
459,"No, but maybe she wants a man with a pocket watch.",0
460,"Well, yeah, sex with you is pretty great. Have you ever tried it?",0
461,"Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.",0
462,You mean for a person whose neck massages feel like an eagle is trying to carry you to its nest?,1
463,"Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash.""",1
464,Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,0
465,"Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.",1
466,"Oh, screw her. She's just lucky we let her hang out with us.",0
467,"I'm sorry, it's the bad boy attitude that comes with this hair.",0
468,"Also instead of just living in your mother's house, you could actually live inside her body.",1
469,"...to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin.",0
470,"How about you? Did you have a fun night? Yeah, we, uh, made gift bags, had wine, and then went online and saw this.",1
471,"Not exactly. Listen, if you don't mind, I'm not really up for chatting. I'm just going to sit here quietly and let my life flash before my eyes.",0
472,"Darn. If you weren't busy, I'd ask you to join us.",1
473,I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.,0
474,I'm starting to get a sense of it.,1
475,"Well, if that's all it takes, it's a good thing you don't have a dog.",1
476,"Of course, it is... it's been in the news. And it's a very famous boson.",0
477,I didn't know they gave Nobel prizes for making boom-boom in the potty.,1
478,"The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.",0
479,We've kind of been involved in a five-year experiment.,0
480,My limbic system wants to take your pants off.,0
481,"Okay, the NASA Web site says Howard's final descent has begun.",0
482,"Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist.",0
483,"It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels.",0
484,that sounds a little funny to an American ear.,0
485,"""To Stuart, your comic book store is out of this world. Just like the guy in this picture was.""",0
486,"You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!",1
487,"Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him.",0
488,"She was just so sad all the time. Yeah, I was the only person who could cheer her up. Well, me and Ben and Jerry.",0
489,"Yeah, that was five weeks ago. How much longer is he gonna milk that cow?",0
490,"Anyway, to this day, I still can't see a box of crayons without crossing my legs.",0
491,Exactly what it was half an hour ago. It's like you're not even trying to get better.,1
492,I did. The guy at the liquor store said this stuff tastes great in coffee.,0
493,"Come on, let's just start walking. There's got to be a gas station or something nearby.",0
494,Why don't you ask Scotty to beam you up?,1
495,"No, just me, her and a couple of the big wigs. It's part of a bonus she got.",0
496,"Dumped her? What, did he use a forklift?",1
497,Like Burt and Ernie. You guys even teach me stuff about words and numbers.,1
498,"Trust me, you're not Jewish. That's how they get you.",0
499,"Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here.",1
500,And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that.,0
501,We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,0
502,"Go out with me on one date, and I promise you, you'll see.",0
503,"Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for.",1
504,"Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.",0
505,I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,1
506,"A lane frequented by liars. Like you, you big liar!",0
507,Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.,1
508,"I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me <i>Raiders of the Lost Ark</i> for the first time.",1
509,It was very entertaining... despite the glaring story problem.,1
510,How do you not tear off his clothes and take him right here on this table?,1
511,"Not as relieved as I'm about to be. It's a brave new world, little lady.",0
512,"I'm not going to bother him, I'm going to talk to him.",0
513,"- No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?",0
514,"Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.",1
515,Can we talk about something else? Do you know that I yodel?,0
516,I can't believe we wasted all that time on our Hulk costumes.,0
517,"People usually start a meeting with a joke, but you go ahead-- end with one.",0
518,What do you think I was gonna do at home?,0
519,I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.,1
520,"Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.",1
521,"Well, my beer isn't flat and my rack's not saggy. So far, the future's great.",1
522,"And of those few months, how long have you been a demented sex pervert?",0
523,"Let the dead man talk. So, why do you think that?",0
524,"Well, now that I've given up string theory, I'm struggling to find my next area of focus. So, in your professional opinion, which of these areas do you think is the most promising?",0
525,"You know, if you're really serious about that, I hear there are some exciting opportunities in home care for the old and fat.",1
526,"And if it turns out you don't... - you and I could live together. - You and... Oh, sure.",1
527,"- You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!",1
528,"There they go, fighting again. You'd never hear her talk that way to Sauvignon Blanc.",1
529,"I'm with him three years, nothing. She's with two minutes, and he's taking his pants off.",0
530,I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.,0
531,"On the bright side, that Oxford study was right. One friend down. I wonder who you're going to lose next.",1
532,That's how much buying a comic book store means to me.,0
533,"Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was,",0
534,It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.,0
535,I don't need a reason-- it's my house.,0
536,"Boy, when you met Bernadette, the field of robotics really took a hit.",1
537,Let's not talk about this in front of our friends.,0
538,Maybe it's a good thing we came here. It's like a lesson in what not to do.,1
539,"Same as all of us, getting out of a car without underwear.",1
540,"Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche.",0
541,"Wow, he really went where no man has gone before.",0
542,"Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool.",0
543,"Ah, that's a good question. Apparently someone was being awfully flirty while not wearing their engagement ring, causing another someone to show up here thinking the first someone might be available.",1
544,"Wow, you still have it? I just assumed it was balled up in the corner of a barn somewhere.",1
545,"Next time I might be in a rush, it's good to have a few in the bank.",0
546,I'm listening to you snore. I'm wondering how I'll ever sleep without it.,1
547,"He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it.",0
548,And here I am in the trap. You just keep talking. I'm gonna chew my leg off.,1
549,"And I love that I work and do all the cleaning, and you're okay with that.",1
550,"Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.",0
551,"I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.",1
552,I love that you're too good to pee in the kitchen sink.,1
553,"So as they say, all good things must come to an end.",0
554,Doesn't Professor Abbott's family want any of this stuff?,0
555,"I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life.",0
556,"You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon.""",1
557,Are you sure a dummy like me can handle something as complicated as a blanket?,1
558,"No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston.",1
559,Is that why you had to take him to Office Depot last night?,0
560,"As you may know, I've been experimenting with elevated anxiety levels, and I thought, what better way to increase my discomfort than to subject myself to an evening of tasteless uncensored crotch talk?",0
561,"And how difficult it is to do when she's bloated, cranky and crampy?",0
562,"I've, uh, created some other user accounts so I can post positive comments about their paper.",0
563,The answer's in this puzzle box. Let's see if you can open it.,1
564,"No, Stuart picked out those throw pillows all on his own.",1
565,"Not much, but he seemed to be in a pretty good place.",0
566,"I don't know, perhaps somebody took it off the carousel by mistake?",0
567,This is why I've been saying we should keep champagne on ice.,1
568,"Yeah, turns out half a dozen menorahs really sets a mood.",1
569,"Yeah, we just want to have the kind of dinner that we've all had here so many times before.",0
570,"Yeah, good for you, Leonard. That's a lovely little notion. Kind of like, I wish I could talk to my uncle in Chicago. Yeah, now stand back while I invent the telephone. Hello? Oh, hold on. Leonard, it's your uncle. He says you just got burned.",1
571,It's why my people wandered the desert for 40 years. Took that long to walk it off.,1
572,"All right, Amy's in charge of pricing and being 75.",1
573,"And if I had a friend, they might have told me that.",0
574,Then buckle up; you're in for a cranky night.,0
575,"Oh, just put it in your mouth and pop it like a zit.",0
576,"No need to. As soon as she flies into California airspace, I'll feel a disturbance in the Force.",1
577,"Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice.",0
578,"Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am.",0
579,"Wow, there's a Denny's in Vegas you can actually get married in.",0
580,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that.",1
581,You have to stop the Q-Tip when there is resistance,1
582,"Joey if I go first, I want to be looking for my keys",1
583,Yes yes it is! In Prison!!,1
584,"Uh, so how many cameras are actually on you.",1
585,But younger than some buildings!,1
586,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.",0
587,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,0
588,Sounds like she has got the whole package!,1
589,Yeah either that or gloria estefan was right eventually the rhythm is going to get you,1
590,I'd miss you if I broke up with you. Just trying to be supportive.,0
591,"Oh, uh, no thanks. I just had an M&M.",1
592,"Okay, but if you are not coming back soon, there is pretty much nothing I can do about it",1
593,You can't do anything.,0
594,I'll catch you guys later.,0
595,Really?,0
596,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will"".",1
597,"Oh my god, you almost gave me a heart attack!",1
598,Janice? Janice?,1
599,"I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious",1
600,"And sometimes I would want you to steal third, and I'll go like this.",1
601,Crazy bitch!,1
602,"Yes, the doctor's say if they remove it, he will die!",1
603,And I just won a million dollars!,0
604,You sure he is going to be able to crack that code?,1
605,"These people find out that a spelling game is going over there, there will be nobody left at our party.",1
606,"Oh, wait a minute, I have no one.",1
607,Actually I yesterday I was smoking again. Today I am smoking still.,1
608,"Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning.",1
609,"I thought if I littered, that crying Indian might come by and save us.",1
610,Huh! Whats dufus speled backwards?,1
611,"Oh no, now its not gonna make any sense",1
612,"Nope, that patch is no good.",1
613,"If that doesn't keep kids in school, what will?",1
614,"Hey, my father's house does that.",0
615,Were you so late because you were burying this woman?,1
616,I am so confused as to what we have been doing so far.,1
617,A tshirt that says - I don't belong here.,1
618,"Oh Oh, I am convinced!",1
619,Oh just like give a minute to wake up for this  ...  Ha ha! You lost the ring. You the worst best man ever!,0
620,"Pheebs, you may know this, you know strange things. What is the boiling point of brain?",1
621,And the bunny got away!,1
622,And you are gonna make them all disappear.,1
623,"Wow you look just like your son, Mrs. Tribbiani",1
624,Your makeup?,1
625,I'm sorry man there is never a good time to have to .. Stop catching on fire.,1
626,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,1
627,"See now that I see crying over, but Bambi, is a cartoon.",1
628,"Because his penis was too big. I am sorry, thatÕs the kind of thing I do.",0
629,"Oh hurry up, I want to sign that.",1
630,"Nice jon Joe, you are quite the craftsman!",1
631,Well thank God your livelihood doesn't depend on it.,1
632,Oh I left them in my bulldozer .. I don't have tools!,1
633,"We were wondering what was taking so long with the gift, but now we understand you were doing this.",1
634,Oh tons. I am quite the woodsman.,1
635,If only there was something in your head to control the things you say.,1
636,"Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia.",1
637,"I am sorry, we donÕt have your sheep.",1
638,"No, rabies.",1
639,Was that place the sun?,1
640,Maybe he was nervous.,1
641,"No you are not Chandler, we still love you Chandler",1
642,We got a box.,0
643,I was saying the actual words,1
644,His legs flail about as if independent from his body,0
645,"Yes you can. You're thinking about time, you can't go back in time.",0
646,Did I wake you?,1
647,Great! Now we can do laundry all night. All night laundry!,1
648,"ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths",1
649,"You know some might find it amusing, I myself find it regular.",1
650,"And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh.",1
651,"Joey ate my last stick of gum, so I killed him. Do you think that was wrong?",1
652,It was an accident. Not like I was across the street with a telescope and a box of donuts.,1
653,"Hey, that's Joincidence with a C",1
654,"The Jamestown colony of Virginia. You see King George is giving us the land, so.",1
655,"Dear god, this parachute is a knapsack",1
656,"Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars.",1
657,"No, no, I am just looking for a man to draw on me with chalk.",1
658,"I am telling you, when she leaned back, I could see her brain",1
659,Me? I am gonna die alone!,1
660,Spanish midgets wrestling Julie! Okay yes I see how they got there.,1
661,"Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",1
662,"A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End.",0
663,See Joe that's why your parents told you not to jump on your bed!,0
664,"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||",1
665,"No, this is just part of a daredevil game that I play called wait until last moment before I burst and die",1
666,"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",1
667,I think this is probably why Damone smokes in his cell alone.,1
668,Oh! Satan's minions at work again?,1
669,"Maybe it's a contest, you know? Like ""Collect all five"".",1
670,I guess you would know that or else we would be in a predicament room,1
671,We can? Ok I am trying that.,1
672,Oh yeah right. And what would my opening line be? Excuse me,1
673,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,1
674,That's so funny because you look more like Joey Tribbiani man slash woman.,1
675,"No, no the actual cartoon character .. Of course the baloon.",1
676,That monkey has got a Ross on its ass!,1
677,"Okay, but If he asks, I am not going to lie.",0
678,"Oh, um, I don't care!",1
679,"You know once you are inside, you don't have to knock anymore.",1
680,We think it was trying to spell out monkey.,1
681,Dee. The sarcastic sister from What's Happening.,1
682,"Uh, okay. The fifth dentist caved and not they're all recommending Trident?",1
683,Ah your own brand of vigilante justice.,1
684,Did you tell her about the magical night that starts with the flush of every toilet?,1
685,"Oh I see, I thought you just really really liked your new couch.",1
686,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",1
687,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.,1
688,And I think my testicles may be in here too,1
689,"ThatÕs good, just keep rubbing your head. That will turn back time",1
690,My duties?  All right.,0
691,Ok!,0
692,No way!,0
693,Oh.,0
694,The whole thing! Can we go?,1
695,"Great! Okay, here.",0
696,"Okay, does this look like a garbage can to you?",0
697,"Oh my God, wh-what happened?",0
698,"Oh boy, I just can't watch. It's too scary!",1
699,Yeah it would!,0
700,No!,0
701,Really!?,0
702,: Yeah.,0
703,What?  Why?,0
704,Oh! Oop!,0
705,What a baby.,0
706,I talk to you and nothin'.,0
707,Do you still wanna call  'em? I wanna call  'em.,0
708,"I'm just gonna throw it out, it's probably just a bunch of shampoo and...",0
709,"So, you're just Bing?",0
710,"All right, cut, let's pick again, pick again.",0
711,It's that whole sensitive thing.,0
712,Yeah. What-what should I do?,0
713,For what? For letting you throw me out of your office?,1
714,Like I have nothing better to do!,1
715,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",0
716,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",0
717,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",0
718,What?!?!,0
719,"Ross-Ross, you have no idea what this means to me!",0
720,What would you give to a kid if he wanted a ticket to play with?,0
721,"Oh sure, go with the sissy.",1
722,I mean if you hadn't initiated it I-I-I know I would've.,0
723,DANGER,0
724,Yeah! Look!,0
725,You'd better act surprised.,0
726,Well what are you gonna do when he finds out he wasn't even asked?!,0
727,"Okay, you guys, just relax.  I doooo.",0
728,"Y'know what I mean, like dubbies?",0
729,"Excellent hole, Joe.",1
730,"Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!",0
731,"Anyway, they want to take us out Saturday night! What do you say?",0
732,Thank you.,0
733,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",0
734,I studied for a year in Barcelona.,0
735,Just tell me how.,1
736,"I really, really enjoyed it. Very exotic.",1
737,"When? Today? Some, not a lot.",0
738,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",0
739,We- we had our first fight this morning.,0
740,Nobody sees the king!,0
741,Yeah.,0
742,It's not a real game! I made it up!,0
743,I'm never gonna get to meet her anyway.,0
744,"All right, let's do it.",0
745,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",0
746,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",0
747,It's not funny!,0
748,"Are you kidding? I love that guy!  Morning's here! Morning is here,",0
749,"Stating the obvious, but thank you. And it's not weird is it.",1
750,"Yeah, I don't think so Joe.",0
751,"Yeah, I'm fine.",0
752,"It's white plastic, with a handle, and it fits onto a stroller.",0
753,"So to sum up, I'm Professor Geller.",0
754,"When they're hungry enough, they'll come in.",0
755,"Well, don't  'cha wanna?",0
756,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0
757,What-wh-what so we'll just stay married forever?,1
758,"I don't know, something girlie.",0
759,What's going on?!  That's what's going on!!,0
760,Weā€™re not peeking?,0
761,"Well, y'know I'm 29. I mean who needs a savings account.",1
762,Why? Because she can sing and play guitar and do both at the same time?,1
763,Thank you.,0
764,Cover yourself up!,0
765,Ohhh!!!!,0
766,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",0
767,I don't think so. Hello?  When you get in there,0
768,You had no relationship!!,0
769,It was like months ago.,0
770,I can show you an ID if you want?,1
771,"I do not always have to be,okay, okay.",0
772,Wow! Imagine what our kids would look like!,0
773,"I'd love to show ya, but I just tucked her in.",0
774,I can't believe it.  Can I tell you something? I'm a little mad at him now.,0
775,"So, I'm sorry I just don't think we should go away together yet.",0
776,And protected them from a tornado?,1
777,When are you coming home?,0
778,"See, there you go, the cleansing works!",0
779,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0
780,"Oh yeah. First off all, chasing the Churo guy isn't jogging.",0
781,"Well, I'd gotten Judy pregnant. I still don't know how that happened.",1
782,Was it not pain-free?,1
783,No!,0
784,"Oh, you say someone's name enough, they turn around.",1
785,"And it came out, ""Squatternut buash?""",0
786,"I didn't know you and Carol were getting divorced, I'm sorry.",0
787,"Uh, listen, I need that broiling pan that Joey borrowed the other day.",0
788,"Me too! There's a game on Tuesday, do you wanna go?",0
789,Uh-huh!,0
790,"And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",0
791,"Oh, no, no. I just meant hypothetically.",0
792,"Well, I like it. Here you go.",0
793,"Whoa, whoa, whoa.",0
794,Okay?,0
795,"You and I, we're interfacing.",0
796,"Alright, I'm gonna go pick up a few things for the trip.",0
797,So now I have to go so he'll think that I'm totally ok with seeing him!,1
798,And did he?,0
799,You're gonna have to tell me how you did that.,0
800,All right.,0
801,No,0
802,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around.",1
