,Unnamed: 0,text,sarcasm
347,347.0,Astronauts saw him carrying that.,1.0
348,348.0,No. You'll wish it would kill you.,1.0
349,349.0,She's trying to think of something She's never done before. This could take a while.,1.0
350,350.0,"No, I do, and that's why I hid it.",1.0
351,351.0,You mean like through their window from behind a bush?,1.0
352,352.0,Interesting. Maybe my male cycle synced up with raj's actual period.,1.0
353,353.0,Better than watching a guy in a fur cloak Ride a girl's bike? Nope.,1.0
354,354.0,I'm sure that would pair nicely with your fried nuggets of chicken.,1.0
355,355.0,Funny how that worked out.,1.0
356,356.0,"I thought to myself, ""Venn is he gonna stop talking about this diagram?""",1.0
357,357.0,Wow. (clears throat) Didn't even make it out of the parking lot.,1.0
358,358.0,"So, when the aliens brought you back, they just left the probe in?",1.0
359,359.0,Thank you.,1.0
360,360.0,Did she think you were choking or...,1.0
361,361.0,Sure you do.,1.0
362,362.0,It was nice of her to show us playing dumb with an example.,1.0
363,363.0,"Yeah, special, like that.",1.0
364,364.0,"Well, he probably buys his illegal drugs from a local vendor.",1.0
365,365.0,They're practicing for what's coming later.,1.0
366,366.0,Is he? I never noticed.,1.0
367,367.0,"Why? Because I'm Jewish? That's like me saying, ""Hey, you're Indian. Doesn't your cousin work in a call center?""",1.0
368,368.0,"Oh, my God, it was me, it was me! I'm the one who blabbed she was pregnant!",0.0
369,369.0,"But I'm mad at him, too, so lemon bars it is.",0.0
370,370.0,Would you stop? We're just gonna be on the other side of campus.,0.0
371,371.0,"Oh, I was gonna start at the end. Thank God you're here.",1.0
372,372.0,"This was the husband and this was the wife. They'd go out on adventures together. Cruises, skiing, horseback riding. That was really me just duct taping them to our dog.",0.0
373,373.0,"Gentlemen, I am ready to work. To quote The Martian, ""Let's science the feces out of this!"" That's The Martian the book and The Martian the movie, not Marvin the Martian.",0.0
374,374.0,My head hurts and I'm more tired than ever.,0.0
375,375.0,"I think you were mean before you were pregnant, but it's fine.",0.0
376,376.0,Sorry! Sorry!,0.0
377,377.0,"But let's say you do. And don't say you do, because you don't! Now, wouldn't you think that throwing yourself into your work would be the best way to deal with it?",0.0
378,378.0,"Oh, so nothing. Great.",1.0
379,379.0,"And we live with Sheldon, so the word ""inconvenience"" has really lost all meaning.",0.0
380,380.0,I don't know. What if living together kills the romance?,0.0
381,381.0,Don't try luring me in with sexy talk.,0.0
382,382.0,That's a good question. Maybe just don't come over.,0.0
383,383.0,I'm the son of a gynecologist. I could be helpful.,0.0
384,384.0,I'm trying to think of an answer,0.0
385,385.0,"Oh, excited, concerned, a little scared. All the same emotions",0.0
386,386.0,"I've never lived with someone, either. This is a lot for me, too.",0.0
387,387.0,"Well, Sheldon, I really appreciate that, but these things mean more to you than they do to me, so whatever you want.",0.0
388,388.0,What if we do this?,0.0
389,389.0,I was disappointed to see the man I was engaged to pulling rainbow scarves out of his fly.,0.0
390,390.0,"Okay, well, I am sorry. I'm just worried that my sensitivity to temperature could make this a rough night.",0.0
391,391.0,"Well, now I don't know if I want to know!",0.0
392,392.0,Wait. Wrong number.,0.0
393,393.0,"Well, I didn't, and it's your fault.",0.0
394,394.0,The kind who almost put a pillow over your face last night.,0.0
395,395.0,"Okay. Well, for starters, there's nothing wrong with keeping our toothbrushes in the same holder.",0.0
396,396.0,The only thing I hate more than you right now is that book!,0.0
397,397.0,How 'bout we stay here? We don't even have to tell anyone. It'll be like a secret vacation at home.,0.0
398,398.0,"I'm in a hot tub with you, so pretty bad.",1.0
399,399.0,"No. No, if we both like it, I'll spend the rest of my life opening the freezer and going, ""Aw, no strawberry.""",0.0
400,400.0,I got asked to sign autographs there.,0.0
401,401.0,I felt a kick. There's a baby in there.,0.0
402,402.0,Are you kidding? I once paid $20 for Theo Sassler's signature.,0.0
403,403.0,I feel like I'm selling candy so our team can get new uniforms.,0.0
404,404.0,"Imagine this: you've got the baby in one hand, groceries in the other, and you're thinking, ""How am I gonna open this trunk?""",0.0
405,405.0,"(chuckling): Aw, you think you have an audience, that's funny.",1.0
406,406.0,"Oh. Well, j-just out of curiosity, what registers as odd to you",1.0
407,407.0,"Oh my God, that's who you look like.",1.0
408,408.0,"I'll take that as a ""Yes."" She's secretly been moving your collectibles into storage a little at a time and you haven't noticed.",0.0
409,409.0,So why don't they just get more drywall?,0.0
410,410.0,"Oh, don't worry, I won't.",0.0
411,411.0,"Uh, she's enjoyed living with you. It's called being in love.",0.0
412,412.0,I told you Penny was hiding his things?! It just came up because we-we were talking about secrets and...,0.0
413,413.0,You think it would be more difficult than that?,1.0
414,414.0,The last green thing I saw you eat was a Skittle.,1.0
415,415.0,"No, she's right. As long as I've known you, you've always been self-conscious",0.0
416,416.0,"Oh, good, maybe he can build a nicer bridge to live under.",1.0
417,417.0,"You know what, I've met Bert. Isn't he an indicator of life on other planets?",1.0
418,418.0,Say hello to everybody's little friend-- remote control Stephen Hawking!,0.0
419,419.0,It's like scrolling through the emojis on my phone.,0.0
420,420.0,"I wet the bed until college, but I don't think",0.0
421,421.0,Let it fly.,0.0
422,422.0,with his other foot. Wha--?,0.0
423,423.0,What is going on? Did you upgrade his software last night?,1.0
424,424.0,I think I hate all of you nerds.,0.0
425,425.0,"You know, I have always thought that this couch would look fantastic on the curb in front of the building.",1.0
426,426.0,"Hang on, maybe it's not the worst idea. I mean, he did do a good job taking care of my mother.",0.0
427,427.0,I would like to keep... the official flag of our apartment.,0.0
428,428.0,"Oh, yeah, I read about that on WhoGivesACrap.com",1.0
429,429.0,"Well, for me, too. It's not the same with you gone.",0.0
430,430.0,How many times do I have to say I'm sorry?,1.0
431,431.0,Cause at the end I assumed there'd be nurses.,1.0
432,432.0,"I've been seeing him for years, I'm still not convinced he's real.",1.0
433,433.0,"Oh, no. Good game.",1.0
434,434.0,"So, normal. Yeah--",1.0
435,435.0,And you think we can get those guys to reprogram Sheldon? Cool.,1.0
436,436.0,"Well, when you get the machine, you can find out.",1.0
437,437.0,"Oh, so all we need to do is get Sheldon knocked up.",1.0
438,438.0,"Aw, look at you watching sports.",1.0
439,439.0,"Wait, wait, not shopping for clothes, right? Because look.",1.0
440,440.0,"No. Which will make me miserable, which is usually Sheldon's job.",1.0
441,441.0,You could charge people money to punch you.,1.0
442,442.0,"Oh, dear god, you're cheating on me with raj.",1.0
443,443.0,"Yeah, that's working out great for me.",1.0
444,444.0,Maybe we should take them both to the park and let them run around together.,1.0
445,445.0,Do you actually pay for that haircut?,1.0
446,446.0,(sighs) I'll say it again. India.,1.0
447,447.0,"Oh, great, it'll be easier for you to look up at the stars without a roof over your head.",1.0
448,448.0,More reasons for you to stay.,1.0
449,449.0,Sure. You're living here for free. I guess I owe you.,1.0
450,450.0,You sure you don't fit in? You sound like a catty bitch to me.,1.0
451,451.0,"Hey, I already set up Howard and Bernadette. It's your turn to ruin some poor girl's life.",1.0
452,452.0,"What'd you do, delete your photo?",1.0
453,453.0,"Oh, sweetie, you might not live that long.",1.0
454,454.0,"Okay, you can stop leading with that part of the story.",0.0
455,455.0,"Well, you came to the wrong place.",0.0
456,456.0,"I'm sorry, what?",0.0
457,457.0,"Well, Bernadette has to grow a baby inside of her, and Amy has to marry one. My life is great.",1.0
458,458.0,"H-Hey, her eyes are up there.",0.0
459,459.0,"Yeah, I'm still mad at you. (clears throat)",0.0
460,460.0,Really? You?,1.0
461,461.0,Thank you for having me. Whoa... (chuckles) Could never get used to hearing myself in headphones. Is that really how I sound?,0.0
462,462.0,Fingers crossed.,0.0
463,463.0,"Well, that's why I brought the bottle.",0.0
464,464.0,Tell me about it. Howie texts me every time his dog levels up in Warcraft.,0.0
465,465.0,I thought we agreed on June 15.,0.0
466,466.0,I'm not setting her up with Raj.,0.0
467,467.0,"Me, either. What a small world.",0.0
468,468.0,"Honey, that's you.",0.0
469,469.0,Why should I bow out?,0.0
470,470.0,What's to worry about?,0.0
471,471.0,"Oh, my God, what happened?!",0.0
472,472.0,"Oh, that's sweet, but today is all about you.",0.0
473,473.0,"Well, it's a boy.",0.0
474,474.0,I already have a little version of Howard.,1.0
475,475.0,"Nah, it's worth it.",0.0
476,476.0,"""Daddy's little girl""?",0.0
477,477.0,It's more of a tradition.,0.0
478,478.0,"Thanks for trying, but you're not gonna be able to cheer me up.",0.0
479,479.0,"No, I'm fine.",0.0
480,480.0,Okay... I'm pretty sure they're not best friends.,0.0
481,481.0,What about people distracted by irritating passengers?,1.0
482,482.0,"Yeah, which is why it's okay.",0.0
483,483.0,Wha... No!,0.0
484,484.0,"Based on that ring on your finger, I'd say you're pretty good at controlling robots.",1.0
485,485.0,My ride home with you was hellish.,1.0
486,486.0,What do we do when he turns six? Take him to the zoo and leave him there.,0.0
487,487.0,I thought his work wife was standing in my kitchen.,1.0
488,488.0,Maybe there's something in the book that will help.,0.0
489,489.0,"I used to make it appear in my pants, but HR said I had to stop doing that.",0.0
490,490.0,"At least he can still clean the oven, so that's something.",0.0
491,491.0,"Leonard, what are you doing?",0.0
492,492.0,"Oh, my God, you're still here?",0.0
493,493.0,"Yeah, Bernadette texted earlier. Raj is really getting on her nerves.",0.0
494,494.0,"In the book this is based on, that man's the killer.",0.0
495,495.0,"I'm not allowed to eat for 12 hours before my surgery, and I only got two more minutes.",0.0
496,496.0,"He was cremated, and his remains were put in a baking soda volcano.",1.0
497,497.0,Gift shop.,0.0
498,498.0,"No, he is saying how can these prices be so low?",1.0
499,499.0,"You want to lie down, watch a movie?",0.0
500,500.0,"Well, you're... I can get the baby.",0.0
501,501.0,How irresponsible do you all think I am?,0.0
502,502.0,"You were a terrible waitress, and we still asked you to get us a snack.",1.0
503,503.0,"Well, don't worry. He's now on my enemies list forever. He's totally cut off.",0.0
504,504.0,"It does, but it's still geology.",0.0
505,505.0,It doesn't even matter how many all-rounders you have.,0.0
506,506.0,"Just a minute, I want to make sure Leonard can't hear us.",0.0
507,507.0,I don't know. Poor Bert?,1.0
508,508.0,I should get a haircut; this thing's going south fast.,0.0
509,509.0,"Sheldon, that was pretty rude.",0.0
510,510.0,No! Get out of here!,0.0
511,511.0,Bert asked for my help.,0.0
512,512.0,And she still doesn't.,0.0
513,513.0,Give him a chance. He's gonna get this.,0.0
514,514.0,"Well, according to his text, he was on the second floor, then he stopped to tie his shoe.",0.0
515,515.0,"Yeah, just turn off your brain and let your uterus do its magic.",0.0
516,516.0,I don't know. Target practice?,1.0
517,517.0,Great. I want answers and he'd better give them to us.,0.0
518,518.0,I know. It was when I stubbed my toe.,0.0
519,519.0,"You know what, you like to think that you're just like Tesla, but the truth is you're exactly like Edison.",0.0
520,520.0,Get to the point! Oh.,0.0
521,521.0,Be even better if he swapped out the helium for xenon.,0.0
522,522.0,Yes. Why don't you run get me a can of Pringles.,0.0
523,523.0,"Well, that doesn't help at all.",0.0
524,524.0,"(knocking) Hey, you had unprotected sex with Howard. You deserve to be miserable.",0.0
525,525.0,Why not hexadecimal?,0.0
526,526.0,Stop apologizing!,0.0
527,527.0,"while we're apart, can I see other needy Indian men?",1.0
528,528.0,"I forget, which mental hospital are you guys registered at?",1.0
529,529.0,"(sighs) Well, what's it gonna take? You want half my sandwich?",0.0
530,530.0,"Oh, okay. Sorry. I wasn't ready for it. Try again.",0.0
531,531.0,Then you never saw any other people?,1.0
532,532.0,"Wow, this conversation got mean fast.",0.0
533,533.0,I'll catch up with you guys. Okay.,0.0
534,534.0,"Decaf, genius. (clears throat)",0.0
535,535.0,Why are you smoking meat?,0.0
536,536.0,"I have an extra ticket to the opening of The Last Jedi tonight. It was gonna be Howard's, but you can have it.",0.0
537,537.0,I don't know.,0.0
538,538.0,"Aw, the people's pajamas have little horses on them, and the horses' have little people.",0.0
539,539.0,Great. Can you bring a few things?,0.0
540,540.0,"Oh, fun. Can I help?",0.0
541,541.0,"Great, 'cause it's tomorrow, and I need you to plan it.",0.0
542,542.0,"No, the fern. The one in the bathroom.",0.0
543,543.0,"Oh, grow up.",0.0
544,544.0,"Ooh, I want to see the birthday girl.",0.0
545,545.0,That's funny. I always thought Howard was nature's way of saying  the Wolowitz line ends here,1.0
546,546.0,Why can't Amy drive you?,0.0
547,547.0,"Yeah, did Sheldon send it to you?",0.0
548,548.0,I don't think they're acting.,1.0
549,549.0,Newspapers? Did you find a portal back to the 1990s?,1.0
550,550.0,"Wow, I didn't think anything could top last night's spelling bee, but here comes math.",1.0
551,551.0,Did it work?,1.0
552,552.0,You're right. That's so much better.,1.0
553,553.0,I didn't know that came in a boys' medium.,1.0
554,554.0,"Except for you, Sheldon. You're eating crow.",1.0
555,555.0,The drone or your stupid robot show,1.0
556,556.0,"Oh, just about who you're marrying.",1.0
557,557.0,And alive?,1.0
558,558.0,Is it your teen years?,1.0
559,559.0,"I'll go to dinner, and you can stay home with the Internet and have romance.",1.0
560,560.0,"Mm. Well, I've got a push-up bra I can loan you that always gets me free drinks.",1.0
561,561.0,"If there's someone more relentless than you, I'd like to meet them.",1.0
562,562.0,No. I'm just sitting here at my desk typing on my computer for nothing.,1.0
563,563.0,Step one is flunk out of art school.,1.0
564,564.0,"Ooh, now it's starting to sound like a good wedding.",1.0
565,565.0,"Oh, science? Shocking!",1.0
566,566.0,This is the news. And that was a woman torn between two hunky vampires.,0.0
567,567.0,You happy? You smell like Amy's dad.,1.0
568,568.0,You want to say it? You can say it.,0.0
569,569.0,"You know, I cut you a lot of slack cause you come from another country, but you've been here a long time.",1.0
570,570.0,What are you gonna do? He's from another country.,1.0
571,571.0,Just let it go.,0.0
572,572.0,for a successful day of ballbusting.,1.0
573,573.0,You called him Mike Tyson's little sister.,0.0
574,574.0,"Oh, please, you're just the right amount of bearing.",1.0
575,575.0,"Me, too.",1.0
576,576.0,"I told you, I'm not okay with it.",0.0
577,577.0,Are you sure she wasn't trying to breathe life back into him?,1.0
578,578.0,Is she into you or does she just hate her parents?,1.0
579,579.0,Of course he knows what it is. He's the smartest man in the world.,1.0
580,580.0,"If you're asking if you and Amy should spend the next couple days running all over town searching for the next clue, I'm gonna have to say yes.",1.0
581,581.0,Riveting.,1.0
582,582.0,"Or you can ask me, the geologist who won the MacArthur Genius Grant.",1.0
583,583.0,Wow. Gentile moms are tough.,1.0
584,584.0," And if not, swing by the chocolate factory and see if they're hiring.",1.0
585,585.0,- We wrote you a special thank you note. - Oh.,0.0
586,586.0,I'm no longer happy.,0.0
587,587.0,Do your 63 other crayon friends know you're out?,1.0
588,588.0,"Yeah, I'm in the mood for orange chicken.",1.0
589,589.0,You'’re the one who said you wanted to read more.,0.0
590,590.0,He sent us that Indian marriage questionnaire.,0.0
591,591.0,"Great, so your church is Our Lady of the Stretchy Pants.",1.0
592,592.0,"Well, I did take care of Sheldon for 15 years, and he only bite me once",1.0
593,593.0,I get that.,0.0
594,594.0,"You'’re right, you'’ve got Leonard. What more do you need?",1.0
595,595.0,"I told him it was dumb, and now he'’s mad at me.",0.0
596,596.0,"No. No. No, no. No, no, no, no, no, no, no, no.",0.0
597,597.0,"Grape Nuts for breakfast, quiet car ride, things are really breaking my way today.",1.0
598,598.0,Although that cinnamon roll does smell good if you'’re open to halfsies.,0.0
599,599.0,They will find other friends.,0.0
600,600.0,"Oh, sure, '’cause Sheldon'’s DNA plus my DNA equals a kid who knows how to make friends. Grow up!",1.0
601,601.0,Really? We'’re joking about this now?,0.0
602,602.0,Oh. We can'’t use that. That was the theme of my parents'’ divorce.,1.0
603,603.0,"Oh, my God. You bought me the Batmobile?!",0.0
604,604.0,"Wait, I'm still in them, right?",1.0
605,605.0,"I didn't just drink the crazy milk, I bought the crazy cow.",1.0
606,606.0,Tell us the truth. Did she get you pregnant?,1.0
607,607.0,"Well, it's hard to say, not knowing much about her. Does she have fingers?",1.0
608,608.0,"Yeah, so did the koala.",0.0
609,609.0,"Okay, listen, I'm really worried about this whole Raj thing.",0.0
610,610.0,"I looked online. She doesn't have an Instagram, which means she's either 80 or something's wrong with her.",1.0
611,611.0,this is a safe space-- it's okay to be vulnerable.,0.0
612,612.0,"She can get into any restaurant, but the best husband she can find is Raj?",1.0
613,613.0,"Oh, I've been trying to get in touch with him, but I never heard back. Is he okay?",0.0
614,614.0,How did I betray you?,0.0
615,615.0,Were there no other kids in Texas?,1.0
616,616.0,"You know, I was curious to find out what Tam had done wrong.",0.0
617,617.0,"So, what do you want to know?",0.0
618,618.0,All I see is a yellow smudge.,0.0
619,619.0,"Hmm, yeah, but somehow, you manage.",1.0
620,620.0,"Oh, the helmet will sense that and stop the experiment.",0.0
621,621.0,And it's gone.,0.0
622,622.0,Yeah. I already got a man for that.,1.0
623,623.0,"First of all, I've totally done karaoke with a rock star.",0.0
624,624.0,Did you know the Michael Myers mask from the film was actually a Captain Kirk mask turned inside out?,0.0
625,625.0,Says the man with a giant belt buckle and a dickey.,1.0
626,626.0,All the time? I only remember being invited to one.,0.0
627,627.0,Maybe he's cranky because he's off his bathroom schedule.,1.0
628,628.0,"You get that I'm wearing a corset because of you, not because I'm tired of breathing?",0.0
629,629.0,"Oh, come on. It was all in good fun.",0.0
630,630.0,Really? We're still doing this?,0.0
631,631.0,And I don't understand what's going on because I went to MIT.,1.0
632,632.0,It was. And I'm sorry about earlier.,0.0
633,633.0,"Hmm. Look at you, improving on perfection. How so?",1.0
634,634.0,"What do you want, Sheldon?",0.0
635,635.0,That's what you said about the butterfly pavilion at the zoo.,1.0
636,636.0,"I'm gonna hook up the garden hose, so it has running water.",0.0
637,637.0,You sound like my wife just before she asked me to go to Coachella.,1.0
638,638.0,a little swagger in your step?,0.0
639,639.0,"Should we form a line, or just do it like we're bobbing for apples?",1.0
640,640.0,"Hmm. But you're not, are you?",0.0
641,641.0,"You know, if it's that easy, then why does Leonard have to drive you to work every day?",0.0
642,642.0,"Yeah, sure. You slept with your husband.",0.0
643,643.0,(whining): It's just so hard!,0.0
644,644.0,What was the case?,0.0
645,645.0,I have no idea.,0.0
646,646.0,"Well, how would you guys feel about going to India for my wedding?",0.0
647,647.0,"Yeah. And my mom loves Penny, which is weird, because I never knew she could love.",1.0
648,648.0,It doesn't have to be tonight.,0.0
649,649.0,"Yeah, you're gonna need to show your work on that.",1.0
650,650.0,Which is perfect.,1.0
651,651.0,"He's our friend. What's up, pal?",0.0
652,652.0,You can do that but you still can't get my bra off.,1.0
653,653.0,(chuckles) Couldn't think of a single reason not to.,1.0
654,654.0,"How about that? There is an ""I"" in ""team.""",1.0
655,655.0,"Well, I am shocked, Sheldon, because I totally believed that the woman you reported for being stingy with the peas couldn't keep her hands off you.",1.0
656,656.0,You mean the last two minutes or the last 20 years?,1.0
657,657.0,It just got more fun.,1.0
658,658.0,"All right, great, can we go?",0.0
659,659.0,Okay.,0.0
660,660.0,"What, the alphabet?",1.0
661,661.0,"All right, well, they're already dead. There's nothing we can do.",1.0
662,662.0,Like I don't care at all.,0.0
663,663.0,You or the steak?,0.0
664,664.0,Why is it all in the living room?,0.0
665,665.0,"And when I was little and my dog died, my mom sat me down and very gently told me that she wished the truck had hit my dad instead.",1.0
666,666.0,- A waste of champagne?,1.0
667,667.0,"No offense, worker bees.",1.0
668,668.0,"Well, you really managed to capture my voice.",1.0
669,669.0,"""Pretty well""?",1.0
670,670.0,Maybe she doesn't have tip money?,1.0
671,671.0,"Yeah, so impressive how you manage to bounce back after having no babies.",1.0
672,672.0,"I open the door and say, ""Hey, Raj.""",1.0
673,673.0,Leonard was just saying how he was hoping to have dinner with one of your ex-boyfriends on his expensive boat.,1.0
674,674.0,You went to college.,1.0
675,675.0,but... thank you for saying it out loud.,1.0
676,676.0,They wanted you?,1.0
677,677.0,"Well, I know how to do the dishes. Just, sometimes I'm tired.",1.0
678,678.0," Yeah, who remembers the guy who was trying to find India and discovered America instead?",1.0
679,679.0,"including the rare ""DayQuilt"" misprint from 1996.",1.0
680,680.0,It's nice they found each other.,1.0
681,681.0,"Yeah, and we don't find it weird at all.",1.0
682,682.0,"Oh, yeah, I would have forgotten, except for those nonrefundable airline tickets to India I bought.",1.0
683,683.0,"Well, it is important for you two to keep the spark alive.",1.0
684,684.0,"I told you, if we left pizza on the counter,",1.0
685,685.0,"Well, I took a nap next to Hot Dog on a Stick. What do you think?",1.0
686,686.0,"Really? Well, I did not see that coming.",1.0
687,687.0,"Oh, no, this is the rest of our lives.",1.0
688,688.0,Was one of the options the option to never come back?,1.0
689,689.0,"What do you call that, Bishops Be Crazy?",1.0
690,690.0,Maybe she's basing that on your poor husbanding skills.,1.0
691,691.0,"No, by opening the door to a hangar and letting the airplane fly in.",1.0
692,692.0,"Yeah, you should've seen her take down John Krasinski last week. Got him to admit he loved his wife. It was brutal.",1.0
693,693.0,"Honey, remember, she's my child, too.",1.0
694,694.0,"And I'm supposed to be living on my own at this age, but here we are.",1.0
695,695.0,"No. ""Unfortunately, Sheldon..."" that's all you got to say.",1.0
696,696.0,But the time machine thing is probably more likely.,1.0
697,697.0,No. (chuckles) It's great. I just don't want anyone to ever see it or read it or know it exists.,1.0
698,698.0,Numb your brain with alcohol and watch a reality show where wealthy people pick fake arguments with each other?,1.0
699,699.0,"Well, I don't see what else you could've done.",1.0
700,700.0,I speak a little Russian. Will you take nyet for an answer?,1.0
701,701.0,"Yes, but it may just be the Indian accent.",1.0
702,702.0,Other than Bernadette? That does not sound right.,1.0
703,703.0,You sure you're not thinking about your husband?,1.0
704,704.0,Never? Isn't that usually when you go to the gym?,1.0
705,705.0,"Apparently, a guy who wants to have his feelings hurt.",1.0
706,706.0,"I can see why she would say that, but why do you?",1.0
707,707.0,"So, you're an Indian giver?",1.0
708,708.0,So not Mr. and Mrs. Wackadoodle?,1.0
709,709.0,maybe 300 tiny haircuts over a ten-year period.,1.0
710,710.0,"Heck, you've had sex almost as many times as I have fingers.",1.0
711,711.0,"This might be the glue talking, but that was a very pleasurable 139 and a half hours.",1.0
712,712.0,I stand by my statement.,1.0
713,713.0,"It was her, right?",1.0
714,714.0,Welcome to my life.,1.0
715,715.0,(quietly): I told you these tickets weren't free.,1.0
716,716.0,"Yes you can. You're thinking about time, you can't go back in time.",0.0
717,717.0,No Blanche she is upset because they keep changing the taste of coke.,1.0
718,718.0,"No, this is just part of a daredevil game that I play called wait until last moment before I burst and die",1.0
719,719.0,Was that place the sun?,1.0
720,720.0,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.,1.0
721,721.0,You'd better act surprised.,0.0
722,722.0,"I thought if I littered, that crying Indian might come by and save us.",1.0
723,723.0,His cappucino maker.,1.0
724,724.0,What was that?!,0.0
725,725.0,I think this is probably why Damone smokes in his cell alone.,1.0
726,726.0,"No, no the actual cartoon character .. Of course the baloon.",1.0
727,727.0,Spanish midgets wrestling Julie! Okay yes I see how they got there.,1.0
728,728.0,"I am sorry, we donÕt have your sheep.",1.0
729,729.0,"Seriously, it's moving!",0.0
730,730.0,Yeah. What-what should I do?,0.0
731,731.0,I studied for a year in Barcelona.,0.0
732,732.0,"You know some might find it amusing, I myself find it regular.",1.0
733,733.0,What was I doing? My ben gazara in person?,1.0
734,734.0,Nooo!,1.0
735,735.0,I am so confused as to what we have been doing so far.,1.0
736,736.0,I mean if you hadn't initiated it I-I-I know I would've.,0.0
737,737.0,No I am upset because Joe Piscapo didn't get the lead role in rain man.,1.0
738,738.0,"When? Today? Some, not a lot.",0.0
739,739.0,You building a post office?,1.0
740,740.0,What are these? Claws?,1.0
741,741.0,"All right, let's do it.",0.0
742,742.0,I really don't wanna sit with Allen Iverson over there .,0.0
743,743.0,Paper cut!,0.0
744,744.0,"No, she I supset because Jimmy Swaager can't cover his motel bill",1.0
745,745.0,"Okay, but If he asks, I am not going to lie.",0.0
746,746.0,Sarcastic? Us? Nooo.,1.0
747,747.0,We think it was trying to spell out monkey.,1.0
748,748.0,Lords of Arabia,1.0
749,749.0,"So Ross, how umm, how did it go with Bonnie?",0.0
750,750.0,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",0.0
751,751.0,"Hey, that's Joincidence with a C",1.0
752,752.0,Thank you.,0.0
753,753.0,I'm sorry man there is never a good time to have to .. Stop catching on fire.,1.0
754,754.0,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",0.0
755,755.0,"Yeah, I mean, it would be rude to them for us to leave now.",1.0
756,756.0,Your makeup?,1.0
757,757.0,"Okay, does this look like a garbage can to you?",0.0
758,758.0,Great! Now we can do laundry all night. All night laundry!,1.0
759,759.0,A bucket of chicked. I hope you like it extra flat and crispy,1.0
760,760.0,"Because his penis was too big. I am sorry, thatÕs the kind of thing I do.",0.0
761,761.0,I can see it from right here. It'll cost you one husband.,1.0
762,762.0,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0.0
763,763.0,"Oh boy, I just can't watch. It's too scary!",1.0
764,764.0,But I'm the host!,0.0
765,765.0,Did I wake you?,1.0
766,766.0,"Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatÕs something they should learn on their own.",1.0
767,767.0,The British are coming?,1.0
768,768.0,What is the matter with your face?!,0.0
769,769.0,The whole thing! Can we go?,1.0
770,770.0,We- we had our first fight this morning.,0.0
771,771.0,Oh! Satan's minions at work again?,1.0
772,772.0,I'm the ruptured spleen.,0.0
773,773.0,I can show you an ID if you want?,1.0
774,774.0,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",1.0
775,775.0,That oughta do it.,0.0
776,776.0,Yeah! Look!,0.0
777,777.0,The liberarche marquee at Caesar's palace,1.0
778,778.0,"No, rabies.",1.0
779,779.0,"Excellent hole, Joe.",1.0
780,780.0,That's so funny because you look more like Joey Tribbiani man slash woman.,1.0
781,781.0,You had no relationship!!,0.0
782,782.0,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",1.0
783,783.0,Well scott I am sure we are all really really looking forward to hear your story.,1.0
784,784.0,"So, you're just Bing?",0.0
785,785.0,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",0.0
786,786.0,"And it came out, ""Squatternut buash?""",0.0
787,787.0,What?,0.0
788,788.0,Ah your own brand of vigilante justice.,1.0
789,789.0,"Yeah, she's fired.",0.0
790,790.0,"ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths",1.0
791,791.0,My duties?  All right.,0.0
792,792.0,Yeah?,0.0
793,793.0,It's not funny!,0.0
794,794.0,"Oh Oh, I am convinced!",1.0
795,795.0,"I did not mean to touch that,I mean",0.0
796,796.0,A tshirt that says - I don't belong here.,1.0
797,797.0,It's that whole sensitive thing.,0.0
798,798.0,Really?,1.0
799,799.0,When are you coming home?,0.0
800,800.0,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",0.0
801,801.0,Ohhh!!!!,0.0
802,802.0,"Hey, does somebody wanna hand me one of those tiles.",0.0
803,803.0,See Joe that's why your parents told you not to jump on your bed!,0.0
804,804.0,"The little man who lives in there, who turns the light on and off will tell you.",1.0
805,805.0,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that.",1.0
806,806.0,"I don't know, something girlie.",0.0
807,807.0,"These people find out that a spelling game is going over there, there will be nobody left at our party.",1.0
808,808.0,You sure he is going to be able to crack that code?,1.0
809,809.0,Then we went to this bar and he hooked us up with all these women!,0.0
810,810.0,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",0.0
811,811.0,"No, no, no, it's flattery.",0.0
812,812.0,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",0.0
813,813.0,"See, there you go, the cleansing works!",0.0
814,814.0,You can't make this stuff up!,0.0
815,815.0,"Gee, if only she were one and had no idea what a birthday was.",1.0
816,816.0,"Uh, okay. The fifth dentist caved and now they're all recommending Trident?",1.0
817,817.0,No!,0.0
818,818.0,"Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning.",1.0
819,819.0,Are you still enjoying your nap?,1.0
