,Unnamed: 0,text,sarcasm
366,366.0,"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",1
367,367.0,I think this is probably why Damone smokes in his cell alone.,1
368,368.0,Oh! Satan's minions at work again?,1
369,369.0,"Maybe it's a contest, you know? Like ""Collect all five"".",1
370,370.0,I guess you would know that or else we would be in a predicament room,1
371,371.0,We can? Ok I am trying that.,1
372,372.0,Oh yeah right. And what would my opening line be? Excuse me,1
373,373.0,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,1
374,374.0,That's so funny because you look more like Joey Tribbiani man slash woman.,1
375,375.0,"No, no the actual cartoon character .. Of course the baloon.",1
376,376.0,That monkey has got a Ross on its ass!,1
377,377.0,"Okay, but If he asks, I am not going to lie.",0
378,378.0,"Oh, um, I don't care!",1
379,379.0,"You know once you are inside, you don't have to knock anymore.",1
380,380.0,We think it was trying to spell out monkey.,1
381,381.0,Dee. The sarcastic sister from What's Happening.,1
382,382.0,"Uh, okay. The fifth dentist caved and not they're all recommending Trident?",1
383,383.0,Ah your own brand of vigilante justice.,1
384,384.0,Did you tell her about the magical night that starts with the flush of every toilet?,1
385,385.0,"Oh I see, I thought you just really really liked your new couch.",1
386,386.0,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",1
387,387.0,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.,1
388,388.0,And I think my testicles may be in here too,1
389,389.0,"ThatÕs good, just keep rubbing your head. That will turn back time",1
390,390.0,My duties?  All right.,0
391,391.0,Ok!,0
392,392.0,No way!,0
393,393.0,Oh.,0
394,394.0,The whole thing! Can we go?,1
395,395.0,"Great! Okay, here.",0
396,396.0,"Okay, does this look like a garbage can to you?",0
397,397.0,"Oh my God, wh-what happened?",0
398,398.0,"Oh boy, I just can't watch. It's too scary!",1
399,399.0,Yeah it would!,0
400,400.0,No!,0
401,401.0,Really!?,0
402,402.0,: Yeah.,0
403,403.0,What?  Why?,0
404,404.0,Oh! Oop!,0
405,405.0,What a baby.,0
406,406.0,I talk to you and nothin'.,0
407,407.0,Do you still wanna call  'em? I wanna call  'em.,0
408,408.0,"I'm just gonna throw it out, it's probably just a bunch of shampoo and...",0
409,409.0,"So, you're just Bing?",0
410,410.0,"All right, cut, let's pick again, pick again.",0
411,411.0,It's that whole sensitive thing.,0
412,412.0,Yeah. What-what should I do?,0
413,413.0,For what? For letting you throw me out of your office?,1
414,414.0,Like I have nothing better to do!,1
415,415.0,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",0
416,416.0,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",0
417,417.0,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",0
418,418.0,What?!?!,0
419,419.0,"Ross-Ross, you have no idea what this means to me!",0
420,420.0,What would you give to a kid if he wanted a ticket to play with?,0
421,421.0,"Oh sure, go with the sissy.",1
422,422.0,I mean if you hadn't initiated it I-I-I know I would've.,0
423,423.0,DANGER,0
424,424.0,Yeah! Look!,0
425,425.0,You'd better act surprised.,0
426,426.0,Well what are you gonna do when he finds out he wasn't even asked?!,0
427,427.0,"Okay, you guys, just relax.  I doooo.",0
428,428.0,"Y'know what I mean, like dubbies?",0
429,429.0,"Excellent hole, Joe.",1
430,430.0,"Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!",0
431,431.0,"Anyway, they want to take us out Saturday night! What do you say?",0
432,432.0,Thank you.,0
433,433.0,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",0
434,434.0,I studied for a year in Barcelona.,0
435,435.0,Just tell me how.,1
436,436.0,"I really, really enjoyed it. Very exotic.",1
437,437.0,"When? Today? Some, not a lot.",0
438,438.0,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",0
439,439.0,We- we had our first fight this morning.,0
440,440.0,Nobody sees the king!,0
441,441.0,Yeah.,0
442,442.0,It's not a real game! I made it up!,0
443,443.0,I'm never gonna get to meet her anyway.,0
444,444.0,"All right, let's do it.",0
445,445.0,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",0
446,446.0,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",0
447,447.0,It's not funny!,0
448,448.0,"Are you kidding? I love that guy!  Morning's here! Morning is here,",0
449,449.0,"Stating the obvious, but thank you. And it's not weird is it.",1
450,450.0,"Yeah, I don't think so Joe.",0
451,451.0,"Yeah, I'm fine.",0
452,452.0,"It's white plastic, with a handle, and it fits onto a stroller.",0
453,453.0,"So to sum up, I'm Professor Geller.",0
454,454.0,"When they're hungry enough, they'll come in.",0
455,455.0,"Well, don't  'cha wanna?",0
456,456.0,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0
457,457.0,What-wh-what so we'll just stay married forever?,1
458,458.0,"I don't know, something girlie.",0
459,459.0,What's going on?!  That's what's going on!!,0
460,460.0,Weā€™re not peeking?,0
461,461.0,"Well, y'know I'm 29. I mean who needs a savings account.",1
462,462.0,Why? Because she can sing and play guitar and do both at the same time?,1
463,463.0,Thank you.,0
464,464.0,Cover yourself up!,0
465,465.0,Ohhh!!!!,0
466,466.0,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",0
467,467.0,I don't think so. Hello?  When you get in there,0
468,468.0,You had no relationship!!,0
469,469.0,It was like months ago.,0
470,470.0,I can show you an ID if you want?,1
471,471.0,"I do not always have to be,okay, okay.",0
472,472.0,Wow! Imagine what our kids would look like!,0
473,473.0,"I'd love to show ya, but I just tucked her in.",0
474,474.0,I can't believe it.  Can I tell you something? I'm a little mad at him now.,0
475,475.0,"So, I'm sorry I just don't think we should go away together yet.",0
476,476.0,And protected them from a tornado?,1
477,477.0,When are you coming home?,0
478,478.0,"See, there you go, the cleansing works!",0
479,479.0,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0
480,480.0,"Oh yeah. First off all, chasing the Churo guy isn't jogging.",0
481,481.0,"Well, I'd gotten Judy pregnant. I still don't know how that happened.",1
482,482.0,Was it not pain-free?,1
483,483.0,No!,0
484,484.0,"Oh, you say someone's name enough, they turn around.",1
485,485.0,"And it came out, ""Squatternut buash?""",0
486,486.0,"I didn't know you and Carol were getting divorced, I'm sorry.",0
487,487.0,"Uh, listen, I need that broiling pan that Joey borrowed the other day.",0
488,488.0,"Me too! There's a game on Tuesday, do you wanna go?",0
489,489.0,Uh-huh!,0
490,490.0,"And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",0
491,491.0,"Oh, no, no. I just meant hypothetically.",0
492,492.0,"Well, I like it. Here you go.",0
493,493.0,"Whoa, whoa, whoa.",0
494,494.0,Okay?,0
495,495.0,"You and I, we're interfacing.",0
496,496.0,"Alright, I'm gonna go pick up a few things for the trip.",0
497,497.0,So now I have to go so he'll think that I'm totally ok with seeing him!,1
498,498.0,And did he?,0
499,499.0,You're gonna have to tell me how you did that.,0
500,500.0,All right.,0
501,501.0,No,0
502,502.0,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around.",1
503,503.0,"Uh-huh, well! But umm, still I'm-I'm mad at you.",0
504,504.0,"Okay, are you aware unagi  is an eel?",1
505,505.0,Paper cut!,0
506,506.0,"Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",0
507,507.0,"Uh, Rachel's here, so good luck man, let me know how it works out.",1
508,508.0,"All right, okay, well, apparently not!",1
509,509.0,"That's easy for you to say, you weren't almost just killed.",1
510,510.0,I don't think you could ever do that.,0
511,511.0,"Yes, I know, but her friend sounds like such a...",0
512,512.0,Chandler?,0
513,513.0,"Uh, I'm gonna kill myself!",0
514,514.0,"Thanks, but I kinda have a problem to deal with here.",0
515,515.0,Yeah!,0
516,516.0,Hey! It's starting to snow.,0
517,517.0,"Look, please, please don't go anywhere, okay?",0
518,518.0,"He's right, even if it's to say something complementary.",0
519,519.0,"Hey, does somebody wanna hand me one of those tiles.",0
520,520.0,"Chloe, switch with me, there's some guys here that got a crush on you.",0
521,521.0,I'm the supply manager.,0
522,522.0,What did you want to show us? Because all I can see is this bitchin van,0
523,523.0,You still love me?,0
524,524.0,No! I'm so happy for them!,0
525,525.0,"Look I never should have kissed your girlfriend, but I'm",0
526,526.0,Lovely,1
527,527.0,"Well ah, I've been doing a lot of thinking, and I look at my life",0
528,528.0,I'm the ruptured spleen.,0
529,529.0,Why?,0
530,530.0,"Oh-oh, that's a risky little game!",0
531,531.0,"Oh, come on!",0
532,532.0,"Cause all I ever get to do now is pregnant stuff, it just bums me out.",0
533,533.0,Hey.,0
534,534.0,"This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0
535,535.0,"Whoa, maybe I was!",0
536,536.0,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",1
537,537.0,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",0
538,538.0,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0
539,539.0,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",0
540,540.0,That oughta do it.,0
541,541.0,Hey.,0
542,542.0,All right I'll have one.,1
543,543.0,"Ross umm, there's something that I've got to tell you, there's-there's someone else.",0
544,544.0,"Yeah, I mean, it would be rude to them for us to leave now.",1
545,545.0,"Twenty-one hours, you're a hero.",0
546,546.0,"No, I know, but I,he just went on.",0
547,547.0,"Okay, now much have you won so far?",0
548,548.0,It's my friends.,0
549,549.0,No!! You have been screwing us all day!,0
550,550.0,"I did not mean to touch that,I mean",0
551,551.0,I'm supposed to teach a graduate seminar there in ten minutes.,0
552,552.0,I was thkinking about maybe going into the Robot.,0
553,553.0,Oh well. It probably would've been the most constructive solution.,0
554,554.0,"Nothing. It's just old and dingy, that's all.",0
555,555.0,Yeah?,0
556,556.0,Uh-huh!,0
557,557.0,The end.,0
558,558.0,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",0
559,559.0,Pheebs?,0
560,560.0,"Yeah. Yeah, that's what you need a good .. pill.",1
561,561.0,Hey!,0
562,562.0,"Can't do it, can you?",0
563,563.0,"Yeah, she's fired.",0
564,564.0,"Nope. Op, wait! There he goes.",0
565,565.0,"Hey, do you know a six-letter word for red?",0
566,566.0,Okay?,0
567,567.0,I know but it's so hard! Nothing rhymes with your stupid name!,0
568,568.0,Take a couple deep breaths.,0
569,569.0,"No no, you don't have to fly back, really.",0
570,570.0,What?,0
571,571.0,Okay?,0
572,572.0,"Hi, Joey. Well well, look what you brought. Very nice.",0
573,573.0,What was that?!,0
574,574.0,Yeah?,0
575,575.0,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",0
576,576.0,That is the coast guard!,0
577,577.0,"Ah well, this is the living room.",0
578,578.0,"Oh, hey, look, I found coffee! Okay, let's skedaddle.",0
579,579.0,"I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?",0
580,580.0,I just called a friend of mine.,0
581,581.0,"Even if people are on it!""",1
582,582.0,I-I'm really sorry. It's just that I,0
583,583.0,"Yeah well that's because uh .. I stayed in my room. Yeah, you don't want to look in my hamper.",0
584,584.0,"I guess you'd know that, being one of the two of us, though, right?",1
585,585.0,Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,0
586,586.0,"Almost! But first, we gotta start.",1
587,587.0,You building a post office?,1
588,588.0,Stick to the list.,0
589,589.0,Uh yes! Thank you.,1
590,590.0,And then for forgetting to invite you to it.,0
591,591.0,"So Ross, how umm, how did it go with Bonnie?",0
592,592.0,What are you up too?,0
593,593.0,Yes it is.,0
594,594.0,So how'd it go?,0
595,595.0,What is the matter with your face?!,0
596,596.0,It would be nice to have a little guarantee though.,1
597,597.0,Then we went to this bar and he hooked us up with all these women!,0
598,598.0,I've never loved anybody as much as I love you.,0
599,599.0,"No just, nobody press on my stomach.",0
600,600.0,"Umm, would you please excuse me for a moment?",0
601,601.0,No.,0
602,602.0,Am I out of control?,0
603,603.0,If you wanna put a label on it.,1
604,604.0,But I'm the host!,0
605,605.0,I can see it from right here. It'll cost you one husband.,1
606,606.0,"Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",1
607,607.0,"Seriously, it's moving!",0
608,608.0,"Carol called me to thank me for the lasagna, I asked, she told me.",0
609,609.0,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0
610,610.0,"No, no, no, it's flattery.",0
611,611.0,"Yeah, she couldn't live without the Chan Love.",0
612,612.0,No Blanche she is upset because they keep changing the taste of coke.,1
613,613.0,"No Rose, she is depressed because Marvel had manners on only once a week",1
614,614.0,"No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.",1
615,615.0,"Oh yes Blanche, about a half hour ago. But now I have hidden her again so you can find her.",1
616,616.0,"I don't know Rose, maybe Marry Poppins has an Italian cousin.",1
617,617.0,On the home shopping network,1
618,618.0,No I am upset because crocodin turbs are wearing darker colors.,1
619,619.0,The liberarche marquee at Caesar's palace,1
620,620.0,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",1
621,621.0,"No, its because I cannot make any sense of those commercials for obsession.",1
622,622.0,"No, I am depressed becaues Phillis George left the morning news.",1
623,623.0,"No Blanche, with a venus fly trap",1
624,624.0,"No Rose, go to the corner and open a stand",1
625,625.0,Lords of Arabia,1
626,626.0,No I am worried she might be Phir Resuda's,1
627,627.0,"Oh ma no, it was a little girl selling girl scout toilets.",1
628,628.0,"No, I haven't taken her out of the trunk of the car yet.",1
629,629.0,"Rose, you should sit here and watch her hack herself to death",1
630,630.0,"Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",1
631,631.0,"How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?",0
632,632.0,"No Rose, at a pie eating contest.",1
633,633.0,To feed the cat Rose.,1
634,634.0,Show them your slides of Hawaii,1
635,635.0,No I am upset because Joe Piscapo didn't get the lead role in rain man.,1
636,636.0,A bucket of chicked. I hope you like it extra flat and crispy,1
637,637.0,It's a musical Rose,1
638,638.0,I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,1
639,639.0,His cappucino maker.,1
640,640.0,"No, she I supset because Jimmy Swaager can't cover his motel bill",1
641,641.0,No itÕs the rose in the kitchen thing.,1
642,642.0,"In what Blanche, dog years?",1
643,643.0,"I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",1
644,644.0,Because it wears a little sunbrella Rose.,1
645,645.0,What was I doing? My ben gazara in person?,1
646,646.0,What are these? Claws?,1
647,647.0,"The little man who lives in there, who turns the light on and off will tell you.",1
648,648.0,"No Rose, I am developing pictures from the magellan space probe",1
649,649.0,"No Rose, it stands alone.",1
650,650.0,A hand puppet Rose.,1
651,651.0,"No Rose, that you should do.",1
652,652.0,Amazing.,1
653,653.0,Nooo,1
654,654.0,Well scott I am sure we are all really really looking forward to hear your story.,1
655,655.0,Sarcasm? Noo.,1
656,656.0,"No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health",1
657,657.0,Really?,1
658,658.0,Sarcasm? At a sarcasmoholics meeting?,1
659,659.0,You got off to a really good start with the group.,1
660,660.0,We thought you were just here for the company. He is a sarcasmoholic Stewart.,1
661,661.0,Noooo. Really?,1
662,662.0,Nooo!,1
663,663.0,Sarcastic? Us? Nooo.,1
664,664.0,And I am sure every person here really really wants you to join our group.,1
665,665.0,Noo..,1
666,666.0,"You said you spent all that money because those boots go with skirts, dresses and pants. What do you plan on wearing? A Chicken suit?",1
667,667.0,"Oh I am sorry, do you need a break?",1
668,668.0,I can see it from right here. It'll cost you one husband.,1
669,669.0,Well why don't you check in one of my saddle bags while I chew on a bale of hay.,1
670,670.0,"Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",1
671,671.0,"Let me think! Let me think! Oh, I don't care.",1
672,672.0,The British are coming?,1
673,673.0,Oh my God I love that! - Really? - NO!,1
674,674.0,No thanks Josephine!,1
675,675.0,"Oh my god, where are all the men?",0
676,676.0,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",1
677,677.0,Really? Struck down in the prime of life.,1
678,678.0,"I am not freaking out, why would I be freaking out? A woman named Hildy called and said we will get married, but that happens everyday",1
679,679.0,I was making a coconut phone with a professor.,1
680,680.0,What do you know? Its a treat for the eyes and the ears.,1
681,681.0,I really don't wanna sit with Allen Iverson over there .,0
682,682.0,"Gee, if only she were one and had no idea what a birthday was.",1
683,683.0,"Oh sure, she was probably up all night excited about the party she knows is happening.",1
684,684.0,Are you still enjoying your nap?,1
685,685.0,"Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatÕs something they should learn on their own.",1
686,686.0,"Oh yeah he has a caretaker his older brother, Ernie. You can't make this stuff up!",0
687,687.0,Is it me or the greetings gone downhill around here?,1
688,688.0,"You are right, by saying nice, I am virtually licking her.",1
689,689.0,"Yes and we are ""very"" excited about it.",1
690,,It's just a privilege to look at your mind at work.,1
691,,I don't think I can stop thinking about it.,1
692,,"Since it's not bee season, you can have my epinephrine.",0
693,,"Lois Lane is falling, accelerating at an initial rate of 32 feet per second. Superman bows to save her by reaching two steel arms. Miss Lane, who now travels at about 120 miles per hour, hits them and is immediately cut into three equal pieces.",0
694,,I'm just injecting that it's a couch because the evidence suggests that the coffee table has a small garage sale.,1
695,,"Sheldon, if you were a robot, I knew it and you didn't...",0
696,,"If you compile a CD for a double suicide, I hope it's for you.",1
697,,"No, the dark patterns growing under your arms hide it well.",1
698,,"What a chance for you that the university ""has chosen to hire you, despite the fact that you have not done an original research in 25 years, and rather wrote a series of popular books ""that reduce the great concepts of science"" to a series of anecdotes, ""everyone has had fun to accommodate the duration ""of an average intestinal movement.",1
699,,My parents thought that naming me Leonard and putting me in advanced placement didn't make me beat enough.,1
700,,"Of course, cut the stranger in half, there's a billion more where he comes from.",1
701,,"Leonard, may I introduce you, live from New Delhi, Dr. and Mrs. V. M. Koothrappali.",0
702,,"I'm sorry, too, but there's no room for you in my wallet.",1
703,,"In the meantime, listen to this.",0
704,,This woman looks exactly like the pictures of Princess Panchali in the book. How many times do you see a beloved fictional character materialize?,0
705,,Not to mention the fact that you'd have to turn off on Saturdays.,0
706,,"There's always the possibility that a trash can will spontaneously form around the letter, but Occam's razor suggests that someone threw it out.",1
707,,"Technically, yes, but if you notice it, it's reversible!",0
708,,Just the last copy of Particle Physics applied quarterly.,1
709,,"Oh, you know, it's so weird that yours came and mine didn't.",1
710,,You think Penny's coming to take care of us?,0
711,,"No, after my tongue swollen to the size of a chest!",1
712,,"What else? Selling on eBay as ""slightly used.""",0
713,,"And if the moment feels good, see if you can do it.",1
714,,"Notify the editors of Oxford English Dictionary. The word ""plenty"" has been redefined to mean ""two"".",1
715,,The only way for her to contribute to science would be to resume sending chimpanzees into space.,1
716,,I think tonight was a very good start.,0
717,,"I'm sorry, I'm not going back to the Renaissance fair.",0
718,,Like everyone at the table.,0
719,,"If I want a new pen, I have to go to the bank with wire cutters.",1
720,,"Maybe when I publish it, I'll add an inhaler.",1
721,,"I don't know, he just died, I've got a lot of static stuff.",0
722,,"Unfortunately, Mrs. Giselle Wolowitz is sensitive to chlorine.",1
723,,The most important thing is that no one touches the food on my plate.,0
724,,On a dusty highway outside Bakersfield.,1
725,,Maybe they can carpool when they visit you in federal jail.,1
726,,"I discreetly slipped out of the other earring, put it in my pocket and I got out of there!",0
727,,The blunt instrument that will be at the center of my murder trial?,1
728,,Would it work if I hit you in the face?,0
729,,Answering the question once and for all why Wolowitz came out of medical school.,0
730,,My aunt Marion gave them to me for my 12th birthday.,0
731,,"You were right, your larynx is terribly inflamed, I've never seen anything like it.",1
732,,"""Dave."" Looks like Leonard's got a new BFF.",1
733,,"If you don't like this thing, let's go next door and build him a bear.",1
734,,- Maybe I didn't hear you.,1
735,,Lie down on the floor and swim over there.,1
736,,I hope to be a waitress at the Cheesecake plant for my whole life.,1
737,,"When I didn't pay my bill, the Ministry of Water and Energy thought I'd appreciate the atmosphere.",1
738,,Tell them more about their secret love for each other.,0
739,,"It makes you feel more alive, doesn't it?",1
740,,"Assuming I can keep up with that, three hours, 11 minutes, plus how long it takes to finish this rather useless conversation.",1
741,,"Excuse me, but what about me?",0
742,,"Do cocaine smugglers write ""cocaine"" on the box?",1
743,,Thank you so much for giving me the opportunity to help.,0
744,,You know it can go on all night.,0
745,,Hope he's already read and familiar with the recovery of the multiverse DC.,0
746,,"You think ""coffee"" is coffee, it's so cute.",1
747,,"You don't really believe in this superstition, do you?",0
748,,"What if I change my name and live with my cousin and her husband, Avi, in Israel?",1
749,,Barely a day passes when I don't think about it.,1
750,,"Of course, maybe a picture of me trying to suck you to death.",1
751,,"Great, it's just... I don't think Penny wants me to go.",0
752,,What did you mean when you said you'd miss me?,0
753,,"Oh, a big conversation about a man who was ripped off by a chicken.",1
754,,"No, I mean, we can always come back to being friends.",0
755,,"It's an iCal download, she can put it in her phone.",1
756,,"You know, I always wanted to go to a Goth nightclub.",1
757,,"No, I'm late for reading Wiki.",0
758,,- I don't want chocolate!,0
759,,"Oh, you know, Goth stuff, Goth magazines, Goth music.",0
760,,"Obviously, the waitress at Cheese Cake Factory is a complex socio-economic activity that requires a lot of analysis and planning.",1
761,,When I get enough to destroy all the human toasts on the Battlestar known as Galactica.,1
762,,Looks like there's a lot of trouble having sex.,0
763,,"But if she throws you away, she'll have a new boyfriend by tomorrow morning and you'll have a new girlfriend when you figure out how to build one.",1
764,,"Not a big movie, but watch this beautiful desert.",0
765,,"It was so good, sweet and fleshy at the same time.",0
766,,"I'm sorry, playing with you in the bathtub is a real class number.",1
767,,"No, I mean Princess Leia, of course Bernadette, she's a wonderful girl and she loves you very much.",1
768,,"And while we're at it, why don't you put your hands behind your back, have an old-fashioned food contest?",1
769,,Leonard's work is almost as amazing as third-year students who grow lima grains in wet paper towels.,1
770,,"Okay, I have a bone to choose with you.",0
771,,"Raj, you should have seen Leonard's experience.",0
772,,"I was going to ask Leonard to do it, but he seemed a little emotionally unstable and you don't want someone like him to operate heavy machines.",0
773,,"We don't need to talk about it anymore, Leonard covered it pretty well in the car.",1
774,,Don't you think looking for a new city where to live is a little exaggerated?,0
775,,"I understand your point of view, but with a choice, Jews always go with Chinese food.",1
776,,"Well, I always thought it was to study us, discover our weaknesses, and report to your alien lords.",1
777,,Why don't you keep these things in the bathroom?,0
778,,"Oh, no, no, I said I'd invite you to come with me to Stan Lee's.",0
779,,Is there a new girlfriend in there?,1
780,,I'm so glad you asked like that.,1
781,,Perhaps something vaguely related to life as we know it on this planet?,1
782,,"Excuse me, I'm thirsty, so I'm gonna go to the refrigerator and get me a refreshing drink.",0
783,,"I've read an online study that works after a meal not only helps digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing drink, it's serotonin.",0
784,,"So what, you're just going up and down the stairs?",0
785,,"That's very nice, but I'm gonna finish my coffee first.",0
786,,"In 1917, when Albert Einstein established the theoretical foundation for laser in his paper <i>""Zur Quantentheorie der</i> <i>Strahlung,""</i> his most sincere hope was that the resulting device was bitchy.",1
787,,"A lot of people are working on this research, so what is it?",1
788,,It's the kind of thing that makes it difficult to face him now.,0
789,,He can buy his own office.,0
790,,Is Bernadette talking about me?,0
791,,"He does it all the time, it's a cornucopia of social malfeasance.",0
792,,I just want to ask you a few questions about Howard Wolowitz.,0
793,,"Actually, our rules are synchronized, Penny, Bernadette told me you were planning a girls' party.",0
794,,"...so anyway, to make a long story short, it turns out that I have an exceptionally firm cervix.",0
795,,"Bernadette dared to tell me a dirty story. Chaucer's ""The Miller's Tale"" is the filthiest story I know. It would have been hidden in sock drawers had the people of the 14th century worn socks.",0
796,,Is it possible she's leaving for your cheek and you're moving and she accidentally had a lip?,0
797,,I'm glad you finally got yourself a guard.,0
798,,"Oh, and scientists want to talk about science with you.",1
799,,"In the rooms of ten-year-old girls, where they belong.",1
800,,"I don't know, someone bigger and... of course, why don't you?",1
801,,"Obviously, we are no longer a League of Justice. We have no choice but to move on to our Muppet baby costumes.",0
802,,"I understand, your loyalty is admirable, but if I were at the front?",0
803,,"Of course. I'd like to raise two points. Number one, I think they <i>are talking about penis. And number two, these mimosas are kicking my little brown ass.",0
804,,Maybe we're starting to zero on your problem.,1
805,,You taught me something.,1
806,,"Where are you going, Jack's drive-thru in the box?",1
807,,"Yeah, but you were asleep, because I didn't allow you to sleep.",0
808,,"Today, I went to Van Nuys for an audition that I thought was for a cat food ad.",1
809,,Is it fun for you to watch Hofstadter suck the saliva from your sister's mouth?,1
810,,"Yeah, it's a good time to be alive, isn't it?",1
811,,"I'm not saying you're not funny, but that you're the funniest person I know.",0
812,,"Saying that while holding a snowflake is a little heavy, don't you think?",1
813,,"Sorry, did Sheldon buy a job and learn how to weave?",0
814,,And I don't have a problem with Leonard's new girlfriend who's wearing too much makeup.,1
815,,"Yeah, I'd like a seven-day penicillin class, an ipeca syrup... to cause vomiting... and a mint.",1
816,,"He drank from Leonard's glass. ""He drank from Leonard's glass"" - the words they're going to burn in my gravestone.",1
817,,"Okay, okay, as Jewish mothers approach their sons in a casual way, the di-da.",1
818,,I scratched tequila and maybe swallowed a little.,0
819,,It's an event that looks like a heart attack.,1
820,,Your girlfriend and your ex-girlfriend hang out?,1
821,,"I would like to answer that sarcasticly: Yes, I am delighted with the thought of a stranger who covers my body with oil and rubs it.",1
822,,"Congratulations and welcome on board temporarily. Here's your ID card, key and pin.",1
823,,"Of course, you're a cute pie, any girl would be lucky to have you!",0
824,,"Oh, I could see you being the face of hemorrhoids.",1
825,,"Technically, it's not a dinner date, but if that were the case, you'd open up to peer ridicule, like, ""Hey, Leonard, how was your dinner with Priya last night?""",0
826,,"When you're done feeling, it's on my wrist.",1
827,,"Because you don't have a girlfriend? Well, for God's sake, if this becomes a reason not to play Dungeons & Dragons, this game is in serious difficulty.",0
828,,Here's more fun news on the Raj/Emily front. He gave him a pair of diamond earrings and rented him a car.,0
829,,Whisper so the deaf can't hear you.,1
830,,"You just got off the list, you want to go back, it's gonna take a while, it's on a five-inch, quarter-inch floppy disk.",1
831,,"You see betrayal in others, but not yourself.",1
832,,"I don't know what I'm gonna do, I don't want to break up with this.",0
833,,"Frankly, Mom, I'm encouraged to see how advanced your group has become, ready to sail in the ocean without fear of falling off the board.",1
834,,"We don't say that either, I'll make you a list.",0
835,,"So, this spring, I'm going to the International Space Station.",0
836,,"No, I'm just allergic to people getting Nobel prizes for no good reason.",1
837,,"Yes, there is nothing quite like slightly enlarged eyes slightly surprised.",1
838,,You got a trombone thing right here.,0
839,,"Oh, my God, that's where I know you.",1
840,,Was that a trick?,0
841,,"If you don't mind looking like an orange cone, great.",1
842,,"He said horrible things about each other in public... on the whole, a pretty magical night.",1
843,,"She's very interesting, you knew, at 14, that she cut the canvas between her own toes?",1
844,,"You know, the holidays are just around the corner, maybe he wants to see if he can accommodate the other testicle up there.",1
845,,It's too bad we could have spent the night before the year waiting for the ball to fall.,1
846,,You want to see what all scientists wear this year.,1
847,,You think a winner could make a good cup of cocoa.,1
848,,"No, his news seemed important, but what you're forgetting was a success in biology.",1
849,,"No, but maybe she wants a man with a pocket watch.",0
850,,Have you ever tried sleeping with you?,0
851,,"Well, that wady took pictures of my bazaar for Cwaigswist.",0
852,,You mean for a person whose neck massages feel like an eagle is trying to take you to his nest?,1
853,,"The other astronauts would love to go through space with a guy named ""Crash"".",1
854,,"Maybe it's because I'm not being challenged, that's the same reason Einstein failed.",0
855,,"I hope your hands are stable, it's the width of a single hair, but it's just biology, so I'm sure it's not a problem for a genius like you.",1
856,,She's lucky we let her hang out with us.,0
857,,"I'm sorry, it's the bad boy's attitude that comes with that hair.",0
